,OBJECTID_left,SchoolId,EfClass,Tract_left,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen,geometry,index_right,CensusBlock,OBJECTID_right,SURFACEROUGHNESS,SRIndex,wbID,sbtName,charDescription,CaseID,nWindChar,TerrainID,Tract_ID_Gen,OBJECTID,Tract_right,f1000yr,f1000yr_L,f1000yr_U,f1000yr_IpV,f1000yr_IpV_dmg1,f1000yr_IpV_dmg2,f1000yr_IpV_dmg3,f1000yr_IpV_dmg4,f1000yr_IpV_dmg5,f1000yr_IpV_dmg6,f1000yr_IpV_dmg7,f1000yr_IpV_dmg8
567,2059,HI001163,EFS1,15009030706,1996.0,1,22573.74,72.2480011,20.778029999999998,-156.4578,MERBL,EDU1,KAMALII ELEMENTARY SCHOOL,180 KEALII ALANUI,KIHEI,nan,HI,nan,(808) 875-6840,711.0,0.0,0.0,nan,0.0,POINT (-156.4578 20.77803),21516,150090307061005,23024,0.407,0.41,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15009030706,303,15009030706,131.0,130,135,,0.9458679999999999,0.834192,0.406246,0.0,0.07433263999999999,0.043736460000000005,55.63874,2.1540438
568,2692,HI001796,EFS1,15009030706,1984.0,1,11676.0,0.0,20.77863,-156.45683,MERBL,EDU1,KIHEI PUBLIC CHARTER HIGH SCHOOL,300 OHUKAI ROAD  #214,KIHEI,nan,HI,nan,(808) 875-0700,474.0,0.0,0.0,nan,0.0,POINT (-156.45683 20.77863),21516,150090307061005,23024,0.407,0.41,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15009030706,303,15009030706,131.0,130,135,,0.9458679999999999,0.834192,0.406246,0.0,0.07433263999999999,0.043736460000000005,55.63874,2.1540438
569,2061,HI001165,EFS1,15001021504,1998.0,1,47087.89,157.3639984,19.671329999999998,-156.0036,MERBL,EDU1,KEALAKEHE HIGH SCHOOL,74-5000 PUOHULIHULI STREET,KAILUA KONA,nan,HI,nan,(808) 327-4300,1500.0,0.0,0.0,nan,0.0,POINT (-156.0036 19.67133),1019,150010215042008,876,0.154,0.15,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001021504,23,15001021504,133.5,135,140,,0.9981390000000001,0.9918369999999999,0.8856149999999999,0.0,0.2066795,0.15562250000000002,146.8519,5.105853
570,2631,HI001735,EFS1,15001021504,1985.0,1,21322.48,90.61399841,19.67408,-155.98765,MERBL,EDU1,KEALAKEHE INTERMEDIATE SCHOOL,74-5062 ONIPAA STREET,KAILUA KONA,nan,HI,nan,(808) 327-4314,965.0,0.0,0.0,nan,0.0,POINT (-155.98765 19.67408),4809,150010215041001,4618,0.305,0.3,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001021504,23,15001021504,133.5,135,140,,0.9981390000000001,0.9918369999999999,0.8856149999999999,0.0,0.2066795,0.15562250000000002,146.8519,5.105853
571,2658,HI001762,EFS1,15001021504,1976.0,1,20938.74,67.54399872,19.67456,-155.98625,MERBL,EDU1,KEALAKEHE ELEMENTARY SCHOOL,74-5118 KEALAKAA STREET,KAILUA KONA,nan,HI,nan,(808) 327-4308,969.0,0.0,0.0,nan,0.0,POINT (-155.98625 19.67456),459,150010215041002,2952,0.317,0.32,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001021504,23,15001021504,133.5,135,140,,0.9981390000000001,0.9918369999999999,0.8856149999999999,0.0,0.2066795,0.15562250000000002,146.8519,5.105853
572,2062,HI001166,EFS1,15007040204,1960.0,1,11106.1,0.0,22.08444,-159.3367,MERBL,EDU1,KAPAA MIDDLE SCHOOL,4867 OLOHENA ROAD,KAPAA,nan,HI,nan,(808) 821-4460,719.0,0.0,0.0,nan,0.0,POINT (-159.3367 22.08444),20299,150070402041021,20165,0.34,0.34,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15007040204,281,15007040204,130.3999939,130,135,,0.9929171925702,0.9722147718668,0.7916302519163999,0.0,0.16806240679267997,0.12342970037615998,120.96667143302,4.1294212906512
573,2063,HI001167,EFS1,15003011105,1951.0,1,1557000.0,5190.0,21.395073999999997,-157.74136000000001,MERBL,EDU1,Kailua Elementary - Bldg C,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
574,2064,HI001168,EFS1,15003011105,1951.0,1,1379700.0,4599.0,21.395073999999997,-157.74136000000001,MERBL,EDU1,Kailua Elementary - Bldg D,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
575,2066,HI001170,EFS1,15003011105,1951.0,1,832500.0,2775.0,21.395073999999997,-157.74136000000001,MERBL,EDU1,Kailua Elementary - Bldg E,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
576,2068,HI001172,EFS1,15003011105,1951.0,1,832500.0,2775.0,21.395073999999997,-157.74136000000001,MERBL,EDU1,Kailua Elementary - Bldg G,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
577,2641,HI001745,EFS1,15003011105,1951.0,1,799800.0,2666.0,21.395073999999997,-157.74136000000001,MERBL,EDU1,Kailua Elementary - Bldg J,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
578,2661,HI001765,EFS1,15003011105,1953.0,1,8670300.0,28901.0,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg B,211 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.736191 21.394057),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
579,2663,HI001767,EFS1,15003011105,1955.0,1,7069500.0,23565.0,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg C,211 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.736191 21.394057),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
580,2665,HI001769,EFS1,15003011105,1970.0,1,3874800.0,12916.0,21.394057,-157.736191,MERBL,EDU1,Kailua Intermediate - Bldg H,211 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.736191 21.394057),13279,150030111051006,13031,0.512,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003011105,257,15003011105,139.0,140,145,,0.994204,0.9695079999999999,0.7310700000000001,0.0,0.1423042,0.09286660000000001,104.61,4.0008
581,2639,HI001743,EFS1,15003011105,1957.0,1,1464400.0,8368.0,21.395073999999997,-157.74136000000001,WSF1,EDU1,Kailua Elementary - Bldg H,315 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.74136 21.395074),13279,150030111051006,13031,0.512,0.51,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003011105,257,15003011105,139.0,140,145,,0.9106759999999999,0.5300159999999999,0.11031400000000001,0.006482000000000002,0.1590512,0.056000020000000005,155.43072,4.663873999999999
582,2659,HI001763,EFS1,15003011105,1953.0,1,2599450.0,14854.0,21.394057,-157.736191,WSF1,EDU1,Kailua Intermediate - Bldg A,211 KUULEI RD,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.736191 21.394057),13279,150030111051006,13031,0.512,0.51,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003011105,257,15003011105,139.0,140,145,,0.9106759999999999,0.5300159999999999,0.11031400000000001,0.006482000000000002,0.1590512,0.056000020000000005,155.43072,4.663873999999999
583,2065,HI001169,EFS1,15001020202,1963.0,1,40235.16,144.473999,19.7239,-155.09912,MERBL,EDU1,HILO HIGH SCHOOL,556 WAIANUENUE AVENUE,HILO,nan,HI,nan,(808) 974-4021,1558.0,0.0,0.0,nan,0.0,POINT (-155.09912 19.7239),3156,150010202021144,2898,0.225,0.22,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001020202,2,15001020202,139.30000305,140,145,,0.9997606001281,0.9985720007319999,0.9592372131272,0.0,0.27106953265024986,0.20443708840830987,189.0435389295199,6.900708529127596
584,2067,HI001171,EFS1,15001020202,1960.0,2,9966.3,0.0,19.72316,-155.1,MERBL,EDU1,HILO INTERM SCHOOL,587 WAIANUENUE AVENUE,HILO,nan,HI,nan,(808) 974-4955,637.0,0.0,0.0,nan,0.0,POINT (-155.1 19.72316),3156,150010202021144,2898,0.225,0.22,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001020202,2,15001020202,139.30000305,140,145,,0.9997606001281,0.9985720007319999,0.9592372131272,0.0,0.27106953265024986,0.20443708840830987,189.0435389295199,6.900708529127596
585,2638,HI001742,EFS1,15001020202,1980.0,1,6549.68,0.0,19.72489,-155.09751,MERBL,EDU1,HILO UNION ELEM SCHOOL,506 WAIANUENUE AVENUE,HILO,nan,HI,nan,(808) 933-0900,529.0,0.0,0.0,nan,0.0,POINT (-155.09751 19.72489),3156,150010202021144,2898,0.225,0.22,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001020202,2,15001020202,139.30000305,140,145,,0.9997606001281,0.9985720007319999,0.9592372131272,0.0,0.27106953265024986,0.20443708840830987,189.0435389295199,6.900708529127596
586,1939,HI001043,EFS1,15001020202,1957.0,1,2237.9,0.0,19.7483,-155.09537,WSF1,EDU1,HAAHEO ELEM SCHOOL,121 HAAHEO ROAD,HILO,nan,HI,nan,(808) 974-4111,161.0,0.0,0.0,nan,0.0,POINT (-155.09537 19.7483),4704,150010202022019,4513,0.284,0.28,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15001020202,2,15001020202,139.30000305,140,145,,0.9691700100649998,0.7294206519780997,0.28239746959489964,0.04775362760859988,0.2857362490561998,0.14843585750706986,231.44174943371988,8.222253801414691
587,2070,HI001174,EFS1,15001021010,1965.0,1,16688.96,68.78299713,19.5555,-155.0983,MERBL,EDU1,MOUNTAIN VIEW ELEM SCHOOL,18-1235 VOLCANO HIGHWAY,MOUNTAIN VIEW,nan,HI,nan,(808) 968-8221,427.0,0.0,0.0,nan,0.0,POINT (-155.0983 19.5555),423,150010210102028,6669,0.144,0.14,1437,MERBL,rcburwalowshtnowiddArd100,3,5,2,15001021010,14,15001021010,137.69999695,140,145,,1.0,0.9999269999695,0.9950561981517,-0.00021160028059999874,0.39246337165940026,0.32712435599833006,258.7938253624401,9.846493552795403
588,2669,HI001773,EFS1,15001021010,1994.0,1,2852.28,0.0,19.549,-155.108,WSF1,EDU1,WATERS OF LIFE PUBLIC CHARTER ,18-1355 Volcano Rd,MOUNTAIN VIEW,nan,HI,nan,(808) 935-5882,171.0,0.0,0.0,nan,0.0,POINT (-155.108 19.549),8403,150010210102032,8121,0.174,0.17,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15001021010,14,15001021010,137.69999695,140,145,,0.9638899899349999,0.7021533480219001,0.24588853040510023,0.03327037239140013,0.26000175094380024,0.12875994249293019,216.00105056628013,7.382164198585305
589,2072,HI001176,EFS1,15001021202,1944.0,1,4748.24,0.0,19.06504,-155.58252,MERBL,EDU1,NAALEHU ELEM & INTER  SCHOOL,95-5545 MAMALAHOA HIGHWAY,NAALEHU,nan,HI,nan,(808) 939-2413,367.0,0.0,0.0,nan,0.0,POINT (-155.58252 19.06504),5663,150010212024062,5501,0.108,0.11,1437,MERBL,rcburwalowshtnowiddArd100,3,5,2,15001021202,19,15001021202,134.3999939,135,140,,0.9999551999512001,0.9995355995485999,0.9858435884465999,0.0,0.34853780887277996,0.28653481607077996,233.00971989006,8.5387070795302
590,2652,HI001756,EFS1,15001021202,1957.0,1,18504.02,71.19699859999999,19.20383,-155.47713000000002,MERBL,EDU1,KA'U HIGH & PAHALA ELEMENTARY,96-3150 PIKAKE STREET,PAHALA,nan,HI,nan,(808) 928-2088,502.0,0.0,0.0,nan,0.0,POINT (-155.47713 19.20383),2794,150010212021330,2536,0.339,0.34,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15001021202,19,15001021202,134.3999939,135,140,,0.9983675984506001,0.9927927935217999,0.896225928081,0.0,0.21663253254009998,0.1632841480707,153.29531632766,5.383895315478199
591,2074,HI001178,EFS1,15001022000,1944.0,1,4019.88,0.0,19.871,-155.4676,MERBL,EDU1,PAAUILO ELEM & INT SCHOOL,43-1497 Hauola Rd,PAAUILO,nan,HI,nan,(808) 766-7710,241.0,0.0,0.0,nan,0.0,POINT (-155.4676 19.871),2009,150010220001305,1722,0.071,0.07,1437,MERBL,rcburwalowshtnowiddArd100,3,5,2,15001022000,32,15001022000,142.6000061,145,150,,1.0,1.0,0.9992304006343999,-0.0003127980357999995,0.43324130876163996,0.3612622592432,279.79379567036,11.094990380572401
592,2075,HI001179,EFS1,15003002100,1949.0,2,3147600.0,10492.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg A,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
593,2077,HI001181,EFS1,15003002100,1949.0,2,3147600.0,10492.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg B,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
594,2079,HI001183,EFS1,15003002100,1949.0,2,3147600.0,10492.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg C,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
595,2081,HI001185,EFS1,15003002100,1951.0,1,2009100.0,6697.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg E,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
596,2083,HI001187,EFS1,15003002100,1952.0,2,3175500.0,10585.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg F,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
597,2085,HI001189,EFS1,15003002100,1952.0,2,3043200.0,10144.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg G,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
598,2087,HI001191,EFS1,15003002100,1949.0,2,3147600.0,10492.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg H,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
599,2088,HI001192,EFS1,15003002100,1965.0,1,616800.0,2056.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg R,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
600,2089,HI001193,EFS1,15003002100,1962.0,1,804000.0,2680.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg T,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
601,2091,HI001195,EFS1,15003002100,1982.0,1,1518600.0,5062.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg U,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
602,2092,HI001196,EFS1,15003002100,1977.0,1,6162000.0,20540.0,21.285967000000003,-157.817469,MERBL,EDU1,Kaimuki High - Bldg X,2705 KAIMUKI AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.817469 21.285967),9536,150030021001011,9435,0.478,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003002100,72,15003002100,141.3999939,140,145,,0.9961863949614,0.9778647787597999,0.779045878061,0.0,0.16848045346851998,0.11312350851355998,121.84675618979999,4.70951819867
603,2082,HI001186,EFS1,15001020500,1944.0,1,13733.2,0.0,19.69729,-155.08088999999998,MERBL,EDU1,WAIAKEA INTERMEDIATE SCHOOL,200 WEST PUAINAKO STREET,HILO,nan,HI,nan,(808) 984-7231,908.0,0.0,0.0,nan,0.0,POINT (-155.08089 19.69729),3102,150010205004029,2844,0.51,0.51,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001020500,5,15001020500,132.69999695,135,140,,0.9725313905999001,0.9002965696281002,0.4942896927193004,0.0,0.08558815174663013,0.050321004697641114,64.83619038148508,2.4504767288837535
604,2080,HI001184,EFS1,15001020500,1982.0,1,64687.83,207.4459992,19.70489,-155.0784,MERBL,EDU1,WAIAKEA HIGH SCHOOL,155 KAWILI STREET,HILO,nan,HI,nan,(808) 974-4888,1113.0,0.0,0.0,nan,0.0,POINT (-155.0784 19.70489),5329,150010205005015,5162,0.467,0.47,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001020500,5,15001020500,132.69999695,135,140,,0.9725313905999001,0.9002965696281002,0.4942896927193004,0.0,0.08558815174663013,0.050321004697641114,64.83619038148508,2.4504767288837535
605,2078,HI001182,EFS1,15001020500,1975.0,1,21400.78,68.40100098,19.6973,-155.08065,CERBL,EDU1,WAIAKEA ELEMENTARY SCHOOL,180 WEST PUAINAKO STREET,HILO,nan,HI,nan,(808) 959-4541,826.0,0.0,0.0,nan,0.0,POINT (-155.08065 19.6973),3102,150010205004029,2844,0.51,0.51,1581,CERBL,rcburwalowshtnowiddA,3,4,4,15001020500,5,15001020500,132.69999695,135,140,,0.9725313905999001,0.9002381696037003,0.49433569278030043,0.0,0.06971576807287211,0.04673583358628909,51.825523142040076,1.4053246907828423
606,2084,HI001188,EFS1,15001020701,1965.0,1,5090.79,51.79199982,19.687079999999998,-155.07041999999998,MERBL,EDU1,WAIAKEAWAENA ELEMENTARY ,2420 KILAUEA AVENUE,HILO,nan,HI,nan,(808) 959-5821,702.0,0.0,0.0,nan,0.0,POINT (-155.07042 19.68708),4917,150010207011013,4726,0.452,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001020701,7,15001020701,133.19999695,135,140,,0.9740723905999001,0.9052755696281002,0.5118766927193004,0.0,0.09021985174663014,0.05381319469764111,68.05234038148508,2.5768892288837533
607,2086,HI001190,EFS1,15001021702,1980.0,1,2882.94,29.29999924,20.02095,-155.67507,MERBL,EDU1,WAIMEA ELEMENTARY,67-1255 MAMALAHOA HIGHWAY,KAMUELA,nan,HI,nan,(808) 887-7636,648.0,0.0,0.0,nan,0.0,POINT (-155.67507 20.02095),1685,150010217021027,1379,0.376,0.38,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001021702,28,15001021702,140.6000061,140,145,,0.9955256050386,0.9750792212402,0.7630541219390001,0.0,0.15975514653148,0.10637129148644002,116.10124381020002,4.473281801330001
608,2098,HI001202,EFS1,15001021702,1982.0,1,7547.7,0.0,20.016,-155.653,MERBL,EDU1,KANU O KA 'AINA PUBLIC CHARTER SCH,64-1041 Hiiaka St,WAIMEA,nan,HI,nan,(808) 887-8144,463.0,0.0,0.0,nan,0.0,POINT (-155.653 20.016),4760,150010217023059,4569,0.065,0.06,1437,MERBL,rcburwalowshtnowiddArd100,3,5,2,15001021702,28,15001021702,140.6000061,140,145,,1.0,0.999956000061,0.9968136036966,5.520056120000015e-05,0.4194102566812001,0.34994568800333997,272.71154927512,10.6520348944092
609,2677,HI001781,EFS1,15001021702,1984.0,1,8284.4,0.0,20.02253,-155.6731,MERBL,EDU1,WAIMEA MIDDLE SCHOOL,67-1229 MAMALAHOA HWY,KAMUELA,nan,HI,nan,(808) 887-6090,516.0,0.0,0.0,nan,0.0,POINT (-155.6731 20.02253),4902,150010217021015,4711,0.369,0.37,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001021702,28,15001021702,140.6000061,140,145,,0.9955256050386,0.9750792212402,0.7630541219390001,0.0,0.15975514653148,0.10637129148644002,116.10124381020002,4.473281801330001
610,2090,HI001194,EFS1,15001021013,1975.0,1,9018.32,0.0,19.62111,-155.04004,MERBL,EDU1,KEAAU ELEMENTARY SCHOOL,16-680 KEAAU-PAHOA ROAD,KEAAU,nan,HI,nan,(808) 982-4210,751.0,0.0,0.0,nan,0.0,POINT (-155.04004 19.62111),6600,150010210131280,6491,0.535,0.54,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001021013,16,15001021013,135.19999695,135,140,,0.9802363905999001,0.9251915696281001,0.5822246927193004,0.0,0.10874665174663013,0.0677819546976411,80.91694038148509,3.0825392288837534
611,2656,HI001760,EFS1,15001021013,1970.0,1,27879.07,104.6839981,19.62361,-155.04097,MERBL,EDU1,KEAAU MIDDLE SCHOOL,16-565 KEAAU-PAHOA ROAD,KEAAU,nan,HI,nan,(808) 966-9313,633.0,0.0,0.0,nan,0.0,POINT (-155.04097 19.62361),7563,150010210132024,7228,0.397,0.4,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15001021013,16,15001021013,135.19999695,135,140,,0.9802363905999001,0.9251915696281001,0.5822246927193004,0.0,0.10874665174663013,0.0677819546976411,80.91694038148509,3.0825392288837534
612,2102,HI001206,EFS1,15001021013,1982.0,1,1390.0,0.0,19.60595,-155.03036,WSF1,EDU1,KE KULA 'O NAWAHIOKALANI 'OPU'U IKI L,16-120 OPUKAHAIA ST  SUITE 2,KEAAU,nan,HI,nan,(808) 982-4260,76.0,0.0,0.0,nan,0.0,POINT (-155.03036 19.60595),8400,150010210133045,8118,0.472,0.47,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15001021013,16,15001021013,135.19999695,135,140,,0.8515187574708001,0.42655992085250033,0.06427676192380016,0.003476796083800017,0.12254380989894015,0.04057865801922706,133.5262859393641,3.7413456140699033
613,2093,HI001197,EFS1,15001021013,1975.0,1,32631.17,119.52300259999998,19.62116,-155.03986,CERBL,EDU1,KEAAU HIGH SCHOOL,16-725 KEAAU-PAHOA ROAD,KEAAU,nan,HI,nan,(808) 982-4220,867.0,0.0,0.0,nan,0.0,POINT (-155.03986 19.62116),6600,150010210131280,6491,0.535,0.54,1581,CERBL,rcburwalowshtnowiddA,3,4,4,15001021013,16,15001021013,135.19999695,135,140,,0.9802363905999001,0.9251531696037002,0.5822206927803004,0.0,0.0893281680728721,0.06346838358628909,65.64352314204007,1.8555026907828422
614,2094,HI001198,EFS1,15003000700,1963.0,1,1103100.0,3677.0,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg B,4031 KILAUEA AVE,HONOLULU,96816.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.79698 21.26989),15385,150030007001003,15179,0.464,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000700,48,15003000700,145.19999695,145,150,,0.9991935994876,0.990699995425,0.8543783486319003,0.0,0.20973272968666012,0.1449396581821301,149.02753978521008,5.827653960414303
