OBJECTID,SchoolId,EfClass,Tract,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen
2042,HI001146,EFS1,15003010303,1969,1,876600,2922,21.457379,-157.845865,MERBL,EDU1,Kahaluu Elementary - Bldg E,47-248 WAIHEE RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2043,HI001147,EFS1,15003010100,1991,1,545300,3116,21.674326,-157.951093,WSF1,EDU1,Kahuku Elementary - Bldg C,56-170 PUALALEA ST,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2044,HI001148,EFS1,15003010100,1993,1,3426675,19581,21.675327,-157.947965,WSF1,EDU1,Kahuku High & Interm - Bldg A,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2045,HI001149,EFS1,15001021106,1991,1,13294.97,53.93600082,19.54142,-154.91364,MERBL,EDU1,KEONEPOKO ELEMENTARY SCHOOL,15-540 KANAKAI BOULEVARD,PAHOA,NULL,HI,NULL,(808) 965-2131,621,0,0,NULL,0
2046,HI001150,EFS1,15003010100,1962,1,1937700,6459,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg D,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2047,HI001151,EFS1,15003010100,1968,1,2786400,9288,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg G,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2048,HI001152,EFS1,15001021704,1996,1,7194.64,0,19.94898,-155.79154,MERBL,EDU1,WAIKOLOA ELEMENTARY SCHOOL,68-1730 HO'OKO STREET,WAIKOLOA,NULL,HI,NULL,(808) 883-6808,587,0,0,NULL,0
2049,HI001153,EFS1,15003010100,1971,1,602350,3442,21.675327,-157.947965,WSF1,EDU1,Kahuku High & Interm - Bldg O,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2050,HI001154,EFS1,15003010100,1965,1,2121600,7072,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg R,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2051,HI001155,EFS1,15001021902,1960,1,4759.36,0,20.07618,-155.46638,MERBL,EDU1,HONOKAA ELEMENTARY SCHOOL,45-534 PAKALANA STREET,HONOKAA,NULL,HI,NULL,(808) 775-8820,368,0,0,NULL,0
2052,HI001156,EFS1,15003010100,1978,1,5612400,18708,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg V,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2053,HI001157,EFS1,15001021800,1968,1,8875.84,27.39999962,20.2014,-155.7864,WSF2,EDU1,KOHALA ELEMENTARY SCHOOL,54-3609 AKONI PULE HIGHWAY,KAPAAU,NULL,HI,NULL,(808) 889-7100,415,0,0,NULL,0
2054,HI001158,EFS1,15003010100,1979,3,7112400,23708,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg W,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2055,HI001159,EFS1,15009030402,1996,1,39747.55,121.4229965,20.80866,-156.33019,MERBL,EDU1,KEKAULIKE HIGH SCHOOL,121 KULA HIGHWAY,MAKAWAO,NULL,HI,NULL,(808) 572-5866,1143,0,0,NULL,0
2056,HI001160,EFS1,15003010100,1980,1,2255400,12888,21.675327,-157.947965,WSF1,EDU1,Kahuku High & Interm - Bldg X,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2057,HI001161,EFS1,15001021402,1960,1,7311.4,0,19.51161,-155.9215,MERBL,EDU1,KONAWAENA MIDDLE SCHOOL,81-1041 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,NULL,(808) 323-4566,446,0,0,NULL,0
2058,HI001162,EFS1,15003010100,1987,1,4738200,15794,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg Y,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2059,HI001163,EFS1,15009030706,1996,1,22573.74,72.2480011,20.77803,-156.4578,MERBL,EDU1,KAMALII ELEMENTARY SCHOOL,180 KEALII ALANUI,KIHEI,NULL,HI,NULL,(808) 875-6840,711,0,0,NULL,0
2060,HI001164,EFS1,15003010100,1985,1,3264000,10880,21.675327,-157.947965,MERBL,EDU1,Kahuku High & Interm - Bldg Z,56-490 KAM HWY,KAHUKU,96731,HI,NULL,NULL,0,0,0,NULL,0
2061,HI001165,EFS1,15001021504,1998,1,47087.89,157.3639984,19.67133,-156.0036,MERBL,EDU1,KEALAKEHE HIGH SCHOOL,74-5000 PUOHULIHULI STREET,KAILUA KONA,NULL,HI,NULL,(808) 327-4300,1500,0,0,NULL,0
2062,HI001166,EFS1,15007040204,1960,1,11106.1,0,22.08444,-159.3367,MERBL,EDU1,KAPAA MIDDLE SCHOOL,4867 OLOHENA ROAD,KAPAA,NULL,HI,NULL,(808) 821-4460,719,0,0,NULL,0
2063,HI001167,EFS1,15003011105,1951,1,1557000,5190,21.395074,-157.74136,MERBL,EDU1,Kailua Elementary - Bldg C,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2064,HI001168,EFS1,15003011105,1951,1,1379700,4599,21.395074,-157.74136,MERBL,EDU1,Kailua Elementary - Bldg D,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2065,HI001169,EFS1,15001020202,1963,1,40235.16,144.473999,19.7239,-155.09912,MERBL,EDU1,HILO HIGH SCHOOL,556 WAIANUENUE AVENUE,HILO,NULL,HI,NULL,(808) 974-4021,1558,0,0,NULL,0
2066,HI001170,EFS1,15003011105,1951,1,832500,2775,21.395074,-157.74136,MERBL,EDU1,Kailua Elementary - Bldg E,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2067,HI001171,EFS1,15001020202,1960,2,9966.3,0,19.72316,-155.1,MERBL,EDU1,HILO INTERM SCHOOL,587 WAIANUENUE AVENUE,HILO,NULL,HI,NULL,(808) 974-4955,637,0,0,NULL,0
2068,HI001172,EFS1,15003011105,1951,1,832500,2775,21.395074,-157.74136,MERBL,EDU1,Kailua Elementary - Bldg G,315 KUULEI RD,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2069,HI001173,EFS1,15003008302,1990,2,3869400,12898,21.319207,-158.009188,MERBL,EDU1,Kaimiloa Elem - Bldg E,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
2070,HI001174,EFS1,15001021010,1965,1,16688.96,68.78299713,19.5555,-155.0983,MERBL,EDU1,MOUNTAIN VIEW ELEM SCHOOL,18-1235 VOLCANO HIGHWAY,MOUNTAIN VIEW,NULL,HI,NULL,(808) 968-8221,427,0,0,NULL,0
2071,HI001175,EFS1,15003008302,1975,2,5339700,17799,21.319207,-158.009188,MERBL,EDU1,Kaimiloa Elem - Bldg F,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
2072,HI001176,EFS1,15001021202,1944,1,4748.24,0,19.06504,-155.58252,MERBL,EDU1,NAALEHU ELEM & INTER  SCHOOL,95-5545 MAMALAHOA HIGHWAY,NAALEHU,NULL,HI,NULL,(808) 939-2413,367,0,0,NULL,0
2073,HI001177,EFS1,15003008302,1968,1,156800,896,21.319207,-158.009188,WSF1,EDU1,Kaimiloa Elem - Bldg P25,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,NULL,NULL,0,0,0,NULL,0
2074,HI001178,EFS1,15001022000,1944,1,4019.88,0,19.871,-155.4676,MERBL,EDU1,PAAUILO ELEM & INT SCHOOL,43-1497 Hauola Rd,PAAUILO,NULL,HI,NULL,(808) 766-7710,241,0,0,NULL,0
2075,HI001179,EFS1,15003002100,1949,2,3147600,10492,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg A,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2076,HI001180,EFS1,15001021106,1970,1,31578.82,116.1299973,19.51461,-154.90462,MERBL,EDU1,PAHOA HIGH & INTERMEDIATE SCHOOL,15-3038 PUNA ROAD,PAHOA,NULL,HI,NULL,(808) 965-2150,634,0,0,NULL,0
2077,HI001181,EFS1,15003002100,1949,2,3147600,10492,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg B,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2078,HI001182,EFS1,15001020500,1975,1,21400.78,68.40100098,19.6973,-155.08065,CERBL,EDU1,WAIAKEA ELEMENTARY SCHOOL,180 WEST PUAINAKO STREET,HILO,NULL,HI,NULL,(808) 959-4541,826,0,0,NULL,0
2079,HI001183,EFS1,15003002100,1949,2,3147600,10492,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg C,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2080,HI001184,EFS1,15001020500,1982,1,64687.83,207.4459992,19.70489,-155.0784,MERBL,EDU1,WAIAKEA HIGH SCHOOL,155 KAWILI STREET,HILO,NULL,HI,NULL,(808) 974-4888,1113,0,0,NULL,0
2081,HI001185,EFS1,15003002100,1951,1,2009100,6697,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg E,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2082,HI001186,EFS1,15001020500,1944,1,13733.2,0,19.69729,-155.08089,MERBL,EDU1,WAIAKEA INTERMEDIATE SCHOOL,200 WEST PUAINAKO STREET,HILO,NULL,HI,NULL,(808) 984-7231,908,0,0,NULL,0
2083,HI001187,EFS1,15003002100,1952,2,3175500,10585,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg F,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2084,HI001188,EFS1,15001020701,1965,1,5090.79,51.79199982,19.68708,-155.07042,MERBL,EDU1,WAIAKEAWAENA ELEMENTARY ,2420 KILAUEA AVENUE,HILO,NULL,HI,NULL,(808) 959-5821,702,0,0,NULL,0
2085,HI001189,EFS1,15003002100,1952,2,3043200,10144,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg G,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2086,HI001190,EFS1,15001021702,1980,1,2882.94,29.29999924,20.02095,-155.67507,MERBL,EDU1,WAIMEA ELEMENTARY,67-1255 MAMALAHOA HIGHWAY,KAMUELA,NULL,HI,NULL,(808) 887-7636,648,0,0,NULL,0
2087,HI001191,EFS1,15003002100,1949,2,3147600,10492,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg H,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2088,HI001192,EFS1,15003002100,1965,1,616800,2056,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg R,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2089,HI001193,EFS1,15003002100,1962,1,804000,2680,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg T,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2090,HI001194,EFS1,15001021013,1975,1,9018.32,0,19.62111,-155.04004,MERBL,EDU1,KEAAU ELEMENTARY SCHOOL,16-680 KEAAU-PAHOA ROAD,KEAAU,NULL,HI,NULL,(808) 982-4210,751,0,0,NULL,0
2091,HI001195,EFS1,15003002100,1982,1,1518600,5062,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg U,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2092,HI001196,EFS1,15003002100,1977,1,6162000,20540,21.285967,-157.817469,MERBL,EDU1,Kaimuki High - Bldg X,2705 KAIMUKI AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2093,HI001197,EFS1,15001021013,1975,1,32631.17,119.5230026,19.62116,-155.03986,CERBL,EDU1,KEAAU HIGH SCHOOL,16-725 KEAAU-PAHOA ROAD,KEAAU,NULL,HI,NULL,(808) 982-4220,867,0,0,NULL,0
2094,HI001198,EFS1,15003000700,1963,1,1103100,3677,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg B,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2095,HI001199,EFS1,15003000700,1959,2,4427700,14759,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg C,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2096,HI001200,EFS1,15001020300,1974,1,4853.88,0,19.7294,-155.08959,MERBL,EDU1,CONNECTIONS PUBLIC CHARTER ,174 KAMEHAMEHA AVENUE,HILO,NULL,HI,NULL,(808) 961-3664,291,0,0,NULL,0
2097,HI001201,EFS1,15003000700,1957,1,2157600,7192,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg H,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2098,HI001202,EFS1,15001021702,1982,1,7547.7,0,20.016,-155.653,MERBL,EDU1,KANU O KA 'AINA PUBLIC CHARTER SCH,64-1041 Hiiaka St,WAIMEA,NULL,HI,NULL,(808) 887-8144,463,0,0,NULL,0
2099,HI001203,EFS1,15003000700,1957,2,4339800,14466,21.26989,-157.79698,MERBL,EDU1,Kaimuki Middle - Bldg J,4031 KILAUEA AVE,HONOLULU,96816,HI,NULL,NULL,0,0,0,NULL,0
2100,HI001204,EFS1,15001020600,1982,1,1918.2,0,19.73166,-155.04853,WSF1,EDU1,KA 'UMEKE KA'EO PUBLIC CHARTER ,222 DESHA AVENUE,HILO,NULL,HI,NULL,(808) 933-1295,138,0,0,NULL,0
2101,HI001205,EFS1,15003000105,1973,3,21647100,72157,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg H,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2102,HI001206,EFS1,15001021013,1982,1,1390,0,19.60595,-155.03036,WSF1,EDU1,KE KULA 'O NAWAHIOKALANI 'OPU'U IKI L,16-120 OPUKAHAIA ST  SUITE 2,KEAAU,NULL,HI,NULL,(808) 982-4260,76,0,0,NULL,0
2103,HI001207,EFS1,15003000105,1974,2,3560700,11869,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg K,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2104,HI001208,EFS1,15003000105,1974,1,6623700,22079,21.284778,-157.695995,MERBL,EDU1,Kaiser High - Bldg L,511 LUNALILO HOME RD,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2105,HI001209,EFS1,15003005700,1956,2,3220200,10734,21.321205,-157.867602,MERBL,EDU1,Kaiulani Elementary - Bldg A,783 N KING ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2106,HI001210,EFS1,15001021402,1982,1,2385.24,0,19.51161,-155.9215,WSF1,EDU1,KE KULA O EHUNUIKAIMALINO,81-1045 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,NULL,(808) 323-0021,143,0,0,NULL,0
2107,HI001211,EFS1,15003005700,1956,2,3220200,10734,21.321205,-157.867602,MERBL,EDU1,Kaiulani Elementary - Bldg B,783 N KING ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2108,HI001212,EFS1,15001021101,1982,1,1668,0,19.4801,-154.9276,WSF1,EDU1,KUA 'O KA LA PUBLIC CHARTER SCHOOL,14-5322 Kalapana-Kapoho Rd,PAHOA,NULL,HI,NULL,(808) 965-5098,78,0,0,NULL,0
2109,HI001213,EFS1,15007940000,1977,1,1668,0,22.1452,-159.3155,WSF1,EDU1,KANUIKAPONO CHARTER SCHOOL,4333 Kukuihale Rd,AHAHOLA,NULL,HI,NULL,(808) 823-9160,48,0,0,NULL,0
2110,HI001214,EFS1,15003005700,1960,2,3150900,10503,21.321205,-157.867602,MERBL,EDU1,Kaiulani Elementary - Bldg C,783 N KING ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2111,HI001215,EFS1,15003005700,1970,2,1157800,6616,21.321205,-157.867602,WSF2,EDU1,Kaiulani Elementary - Bldg F,783 N KING ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2112,HI001216,EFS1,15009031801,1977,1,3019.08,0,21.17031,-157.0699,MERBL,EDU1,MOLOKAI INTERMEDIATE SCHOOL,2175 Lihi Pali Ave,HOOLEHUA,NULL,HI,NULL,(808) 567-6940,181,0,0,NULL,0
2113,HI001217,EFS1,15003010901,1968,2,2841600,9472,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg A,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2114,HI001218,EFS1,15003010901,1966,2,2941500,9805,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg C,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2115,HI001219,EFS1,15003010901,1968,2,3543600,11812,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg D,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2116,HI001220,EFS1,15003010901,1970,2,3104400,10348,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg F,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2117,HI001221,EFS1,15003010901,1974,1,6899700,22999,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg G,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2118,HI001222,EFS1,15003010901,1974,2,5127850,29302,21.407988,-157.757733,WSF2,EDU1,Kalaheo High - Bldg H,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2119,HI001223,EFS1,15003010901,1966,1,1771875,10125,21.407988,-157.757733,WSF1,EDU1,Kalaheo High - Bldg I,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2120,HI001224,EFS1,15003010901,1968,1,782250,4470,21.407988,-157.757733,WSF1,EDU1,Kalaheo High - Bldg J,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2121,HI001225,EFS1,15003010901,1966,2,3610425,20631,21.407988,-157.757733,WSF2,EDU1,Kalaheo High - Bldg K,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2122,HI001226,EFS1,15003010901,1968,2,2603100,8677,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg L,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2123,HI001227,EFS1,15003010901,1975,1,3069900,10233,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg M,730 ILIAINA ST,KAILUA,96734,HI,NULL,NULL,0,0,0,NULL,0
2124,HI001228,EFS1,15003005800,1965,2,3600000,12000,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg E,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2125,HI001229,EFS1,15003005800,1961,1,2821500,9405,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg F,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2126,HI001230,EFS1,15003005800,1967,1,2089800,6966,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg K,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2127,HI001231,EFS1,15003005800,1963,2,3768000,12560,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg L,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2128,HI001232,EFS1,15003005800,1971,1,1333200,4444,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg M,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2129,HI001233,EFS1,15003005800,1971,2,2876400,9588,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg N,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2130,HI001234,EFS1,15003005800,1971,2,2850000,9500,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg O,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2131,HI001235,EFS1,15003005800,1973,2,2864100,9547,21.328319,-157.876619,MERBL,EDU1,Kalakaua Middle - Bldg R,821 KALIHI ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2132,HI001236,EFS1,15003009701,1993,2,2973900,9913,21.457086,-158.195385,MERBL,EDU1,Kamaile Elem PCCS - Bldg F,85-180 ALA AKAU ST,WAIANAE,96792,HI,NULL,NULL,0,0,0,NULL,0
2133,HI001237,EFS1,15003009701,1990,2,2669100,8897,21.457086,-158.195385,MERBL,EDU1,Kamaile Elem PCCS - Bldg G,85-180 ALA AKAU ST,WAIANAE,96792,HI,NULL,NULL,0,0,0,NULL,0
2134,HI001238,EFS1,15003000109,1973,2,5274000,17580,21.294265,-157.684931,MERBL,EDU1,Kamiloiki Elementary - Bldg A,7788 HAWAII KAI DR,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2135,HI001239,EFS1,15003000109,1971,2,5438400,18128,21.294265,-157.684931,MERBL,EDU1,Kamiloiki Elementary - Bldg C,7788 HAWAII KAI DR,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2136,HI001240,EFS1,15003000109,1975,1,1171275,6693,21.294265,-157.684931,WSF1,EDU1,Kamiloiki Elementary - Bldg E,7788 HAWAII KAI DR,HONOLULU,96825,HI,NULL,NULL,0,0,0,NULL,0
2137,HI001241,EFS1,15003010602,1956,1,2370900,7903,21.395946,-157.795852,MERBL,EDU1,Kaneohe Elementary - Bldg C,45-495 KAM HWY,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2138,HI001242,EFS1,15003010602,1956,1,2370900,7903,21.395946,-157.795852,MERBL,EDU1,Kaneohe Elementary - Bldg D,45-495 KAM HWY,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2139,HI001243,EFS1,15003010602,1956,1,1493100,4977,21.395946,-157.795852,MERBL,EDU1,Kaneohe Elementary - Bldg E,45-495 KAM HWY,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2140,HI001244,EFS1,15003010602,1958,1,1493100,4977,21.395946,-157.795852,MERBL,EDU1,Kaneohe Elementary - Bldg F,45-495 KAM HWY,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2141,HI001245,EFS1,15003008923,1982,1,2656500,8855,21.416094,-157.998502,MERBL,EDU1,Kanoelani Elementary - Bldg A,94-1091 OLI LP,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2142,HI001246,EFS1,15003008923,1982,1,2640000,8800,21.416094,-157.998502,MERBL,EDU1,Kanoelani Elementary - Bldg B,94-1091 OLI LP,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2143,HI001247,EFS1,15003008923,1984,2,2029800,6766,21.416094,-157.998502,MERBL,EDU1,Kanoelani Elementary - Bldg C,94-1091 OLI LP,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2144,HI001248,EFS1,15003008923,1987,1,989625,5655,21.416094,-157.998502,WSF1,EDU1,Kanoelani Elementary - Bldg D,94-1091 OLI LP,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2145,HI001249,EFS1,15003008923,1987,1,1347900,4493,21.416094,-157.998502,MERBL,EDU1,Kanoelani Elementary - Bldg F,94-1091 OLI LP,WAIPAHU,96797,HI,NULL,NULL,0,0,0,NULL,0
2146,HI001250,EFS1,15003005600,1965,2,2886600,9622,21.334887,-157.869479,MERBL,EDU1,Kapalama Elementary - Bldg A,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2147,HI001251,EFS1,15003005600,1966,2,2821200,9404,21.334887,-157.869479,MERBL,EDU1,Kapalama Elementary - Bldg B,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2148,HI001252,EFS1,15003005600,1970,2,2091600,11952,21.334887,-157.869479,WSF2,EDU1,Kapalama Elementary - Bldg C,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2149,HI001253,EFS1,15003005600,1954,1,1927200,6424,21.334887,-157.869479,MERBL,EDU1,Kapalama Elementary - Bldg D,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2150,HI001254,EFS1,15003005600,1967,1,1423975,8137,21.334887,-157.869479,WSF1,EDU1,Kapalama Elementary - Bldg E,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2151,HI001255,EFS1,15003005600,1957,1,4043100,13477,21.334887,-157.869479,MERBL,EDU1,Kapalama Elementary - Bldg F,1601 N SCHOOL ST,HONOLULU,96817,HI,NULL,NULL,0,0,0,NULL,0
2152,HI001256,EFS1,15003008607,1993,2,3065700,10219,21.333888,-158.064331,MERBL,EDU1,Kapolei Elementary - Bldg D,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2153,HI001257,EFS1,15003008607,1993,2,2793600,9312,21.333888,-158.064331,MERBL,EDU1,Kapolei Elementary - Bldg E,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2154,HI001258,EFS1,15003008607,1993,2,2699700,8999,21.333888,-158.064331,MERBL,EDU1,Kapolei Elementary - Bldg F,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2155,HI001259,EFS1,15003008607,2000,1,2560075,14629,21.328589,-158.068505,WSF1,EDU1,Kapolei High - Bldg B,91-5007 KAPOLEI PKWY,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2156,HI001260,EFS1,15003008607,2000,1,1155700,6604,21.328589,-158.068505,WSF1,EDU1,Kapolei High - Bldg D,91-5007 KAPOLEI PKWY,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2157,HI001261,EFS1,15003008607,2000,1,6746075,38549,21.328589,-158.068505,WSF1,EDU1,Kapolei High - Bldg G,91-5007 KAPOLEI PKWY,KAPOLEI,96707,HI,NULL,NULL,0,0,0,NULL,0
2158,HI001262,EFS1,15003010302,1962,1,2224200,7414,21.407895,-157.803996,MERBL,EDU1,Kapunahala Elementary - Bldg A,45-800 ANOI RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2159,HI001263,EFS1,15003010302,1962,2,3883800,12946,21.407895,-157.803996,MERBL,EDU1,Kapunahala Elementary - Bldg B,45-800 ANOI RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
2160,HI001264,EFS1,15003010302,1963,2,3883800,12946,21.407895,-157.803996,MERBL,EDU1,Kapunahala Elementary - Bldg C,45-800 ANOI RD,KANEOHE,96744,HI,NULL,NULL,0,0,0,NULL,0
