Name,Address,City,Zipcode,Statea,Building_Cost,Content_Cost,Building_Area,HUSBT,YearBuilt,NumStories,SchoolId,EfClass,Tract,Y,X,Occupancy
KONAWAENA MIDDLE SCHOOL,81-1041 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,7311.4,7311.4,0,MERBL,1960,1,HI001161,EFS1,15001021402,19.51161,-155.9215,EDU1
KUALAPUU PUBLIC CHARTER SCHOOL,260 FARRINGTON HIGHWAY,KUALAPUU,NULL,HI,7234.07,7234.07,29,MERBL,1973,1,HI001541,EFS1,15009031801,21.15912,-157.04221,EDU1
WAIKOLOA ELEMENTARY SCHOOL,68-1730 HO'OKO STREET,WAIKOLOA,NULL,HI,7194.64,7194.64,0,MERBL,1996,1,HI001152,EFS1,15001021704,19.94898,-155.79154,EDU1
Nanakuli High & Intermediate - Bldg J,89-778 Haleakala Ave,Waianae,96792,HI,7117.2,7117.2,23724,MERBL,1979,2,HI000847,EFS1,15003940002,21.38825,-158.13276,EDU1
DESILVA ELEMENTARY SCHOOL,278 AINAKO AVENUE,HILO,NULL,HI,7114.54,7114.54,30,WSF1,1963,1,HI001041,EFS1,15001020802,19.71285,-155.11724,EDU1
KONAWAENA ELEMENTARY SCHOOL,81-901 Onouli Road,KEALAKEKUA,NULL,HI,7105.68,7105.68,0,MERBL,1963,1,HI001768,EFS1,15001021402,19.51161,-155.9215,EDU1
Kapolei High - Bldg G,91-5007 Kapolei Pkwy,Kapolei,96707,HI,6746.08,6746.08,38549,WSF1,2000,1,HI000647,EFS1,15003011500,21.32859,-158.06851,EDU1
Kaiser High - Bldg L,511 Lunalilo Home Rd,Honolulu,96825,HI,6623.7,6623.7,22079,MERBL,1974,1,HI000566,EFS1,15003000112,21.28478,-157.696,EDU1
KAUMUALII ELEMENTARY SCHOOL,4380 HANAMAULU ROAD,LIHUE,NULL,HI,6605.28,6605.28,0,MERBL,1975,2,HI001145,EFS1,15007040400,21.99805,-159.35406,EDU1
HILO UNION ELEM SCHOOL,506 WAIANUENUE AVENUE,HILO,NULL,HI,6549.68,6549.68,0,MERBL,1980,1,HI001742,EFS1,15001020202,19.72489,-155.09751,EDU1
Nanakuli High & Intermediate - Bldg B,89-778 Haleakala Ave,Waianae,96792,HI,6465.3,6465.3,21551,MERBL,1971,1,HI000843,EFS1,15003940002,21.38825,-158.13276,EDU1
Kaiser High - Bldg A,511 Lunalilo Home Rd,Honolulu,96825,HI,6309,6309,21030,MERBL,1971,3,HI000559,EFS1,15003000112,21.28478,-157.696,EDU1
Nanakuli High & Intermediate - Bldg C,89-778 Haleakala Ave,Waianae,96792,HI,6269.7,6269.7,20899,MERBL,1979,1,HI000844,EFS1,15003940002,21.38825,-158.13276,EDU1
KALAHEO ELEMENTARY SCHOOL,4400 MAKA ROAD,KALAHEO,NULL,HI,6260.56,6260.56,0,MERBL,1975,1,HI001066,EFS1,15007040700,21.92493,-159.52547,EDU1
WAIMEA CANYON ELEM & INTER,9555 HUAKAI ROAD,WAIMEA,NULL,HI,6071.52,6071.52,0,MERBL,1981,1,HI001589,EFS1,15007040900,21.95892,-159.66709,EDU1
ELEELE ELEMENTARY SCHOOL,4750 ULIULI ROAD,ELEELE,NULL,HI,5882.48,5882.48,0,MERBL,1981,1,HI001062,EFS1,15007040700,21.9054,-159.5618,EDU1
KULA ELEMENTARY SCHOOL,5000 KULA HIGHWAY,KULA,NULL,HI,5548.88,5548.88,0,MERBL,1983,1,HI001543,EFS1,15009030301,20.80234,-156.32979,EDU1
Kamiloiki Elementary - Bldg C ,7788 Hawaii Kai Dr,Honolulu,96825,HI,5438.4,5438.4,18128,MERBL,1971,2,HI000625,EFS1,15003000111,21.29427,-157.68493,EDU1
Mauka Lani Elementary - Bldg A,92-1300 Panana St,Kapolei,96707,HI,5388,5388,17960,MERBL,1973,2,HI000774,EFS1,15003008614,21.35831,-158.08331,EDU1
HAIKU ELEMENTARY SCHOOL,105 PAUWELA ROAD,HAIKU,NULL,HI,5382.08,5382.08,0,MERBL,1981,1,HI001523,EFS1,15009030202,20.93216,-156.3253,EDU1
Nanakuli Elementary - Bldg C,89-778 Haleakala Ave,Waianae,96792,HI,5358.3,5358.3,17861,MERBL,1978,2,HI000842,EFS1,15003940002,21.38614,-158.13638,EDU1
Kamiloiki Elementary - Bldg A ,7788 Hawaii Kai Dr,Honolulu,96825,HI,5274,5274,17580,MERBL,1973,2,HI000624,EFS1,15003000111,21.29427,-157.68493,EDU1
KAPIOLANI ELEMENTARY SCHOOL,966 KILAUEA AVENUE,HILO,NULL,HI,5237.52,5237.52,0,MERBL,1963,1,HI001754,EFS1,15001020400,19.71718,-155.08049,EDU1
HOOKENA ELEMENTARY SCHOOL,86-4355 MAMALAHOA HIGHWAY,CAPTAIN COOK,NULL,HI,5122.15,5122.15,0,WSF1,1962,1,HI001750,EFS1,15001021300,19.39619,-155.88105,EDU1
NIIHAU HIGH & ELEMENTARY SCHOOL,Tsuchiya Rd,WAIMEA,NULL,HI,5120.76,5120.76,0,MERBL,1983,1,HI001587,EFS1,15007040900,22.0299,-159.6762,EDU1
WAIAKEAWAENA ELEMENTARY ,2420 KILAUEA AVENUE,HILO,NULL,HI,5090.79,5090.79,52,MERBL,1965,1,HI001188,EFS1,15001020701,19.68708,-155.07042,EDU1
Nanakuli High & Intermediate - Bldg Q,89-778 Haleakala Ave,Waianae,96792,HI,5067,5067,16890,MERBL,1973,1,HI000848,EFS1,15003940002,21.38825,-158.13276,EDU1
CONNECTIONS PUBLIC CHARTER ,174 KAMEHAMEHA AVENUE,HILO,NULL,HI,4853.88,4853.88,0,MERBL,1974,1,HI001200,EFS1,15001020300,19.7294,-155.08959,EDU1
KALANIANAOLE ELEM & INTER,27-330 OLD MAMALAHOA HIGHWAY,PAPAIKOU,NULL,HI,4792.72,4792.72,0,MERBL,1960,1,HI001752,EFS1,15001020100,19.7947,-155.097,EDU1
HONOKAA ELEMENTARY SCHOOL,45-534 PAKALANA STREET,HONOKAA,NULL,HI,4759.36,4759.36,0,MERBL,1960,1,HI001155,EFS1,15001021902,20.07618,-155.46638,EDU1
NAALEHU ELEM & INTER  SCHOOL,95-5545 MAMALAHOA HIGHWAY,NAALEHU,NULL,HI,4748.24,4748.24,0,MERBL,1944,1,HI001176,EFS1,15001021202,19.06504,-155.58252,EDU1
Blanche Pope Elementary - Bldg C,41-133 Huli St ,Waimanalo,96795,HI,4614.9,4614.9,15383,MERBL,1975,2,HI000349,EFS1,15003940001,21.32811,-157.6952,EDU1
KILAUEA ELEMENTARY SCHOOL,2440 KOLO ROAD,KILAUEA,NULL,HI,4448,4448,0,MERBL,1983,1,HI001076,EFS1,15007040103,22.20539,-159.40915,EDU1
Heeia Elementary - Bldg B,46-202 Haiku Rd,Kaneohe,96744,HI,4022.4,4022.4,13408,MERBL,1960,1,HI000410,EFS1,15003010507,21.41825,-157.80859,EDU1
Heeia Elementary - Bldg C,46-202 Haiku Rd,Kaneohe,96744,HI,4022.4,4022.4,13408,MERBL,1961,1,HI000411,EFS1,15003010507,21.41825,-157.80859,EDU1
PAAUILO ELEM & INT SCHOOL,43-1497 Hauola Rd,PAAUILO,NULL,HI,4019.88,4019.88,0,MERBL,1944,1,HI001178,EFS1,15001022000,19.871,-155.4676,EDU1
Kapunahala Elementary - Bldg B,45-800 Anoi Rd,Kaneohe,96744,HI,3883.8,3883.8,12946,MERBL,1962,2,HI000649,EFS1,15003010308,21.4079,-157.804,EDU1
Kapunahala Elementary - Bldg C,45-800 Anoi Rd,Kaneohe,96744,HI,3883.8,3883.8,12946,MERBL,1963,2,HI000650,EFS1,15003010308,21.4079,-157.804,EDU1
Waialua High & Intermediate - Bldg S,67-595A Kahui St,Waialua,96791,HI,3767.7,3767.7,12559,MERBL,1978,2,HI000985,EFS1,15003009904,21.56583,-158.12646,EDU1
Kaiser High - Bldg C,511 Lunalilo Home Rd,Honolulu,96825,HI,3753.9,3753.9,12513,MERBL,1972,3,HI000561,EFS1,15003000112,21.28478,-157.696,EDU1
LAUPAHOEHOE COM CHARTER,35-2065 OLD MAMALAHOA HIGHWAY,LAUPAHOEHOE,NULL,HI,3753,3753,0,MERBL,1963,1,HI001772,EFS1,15001022102,19.9784,-155.221,EDU1
KULA AUPUNI NI'IHAU A KA,8315 Kekaha Rd # P,KEKAHA,NULL,HI,3686.28,3686.28,0,WSF1,1951,2,HI001782,EFS1,15007040900,21.97,-159.712,EDU1
Blanche Pope El - Bldg A,41-133 Huli St ,Waimanalo,96795,HI,3596.1,3596.1,11987,MERBL,1965,2,HI000347,EFS1,15003940001,21.32811,-157.6952,EDU1
KOHALA MIDDLE SCHOOL,53-4155 AKONI PULE HWY,KAPAAU,NULL,HI,3569.52,3569.52,0,WSF1,1983,1,HI001779,EFS1,15001021800,20.2014,-155.7864,EDU1
Kaiser High - Bldg K,511 Lunalilo Home Rd,Honolulu,96825,HI,3560.7,3560.7,11869,MERBL,1974,2,HI000565,EFS1,15003000112,21.28478,-157.696,EDU1
Waimanalo Elem & Inter - Bldg Q,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,3460.5,3460.5,11535,MERBL,1962,1,HI001008,EFS1,15003011300,21.34553,-157.71525,EDU1
KEAUKAHA ELEMENTARY SCHOOL,240 DESHA AVENUE,HILO,NULL,HI,3447.2,3447.2,0,MERBL,1963,1,HI001764,EFS1,15001020600,19.73187,-155.0481,EDU1
Lehua Elementary - Bldg A,781 Lehua Ave,Pearl City,96782,HI,3425.1,3425.1,11417,MERBL,1965,2,HI000699,EFS1,15003011400,21.3887,-157.97117,EDU1
Lehua Elementary - Bldg B,781 Lehua Ave,Pearl City,96782,HI,3425.1,3425.1,11417,MERBL,1965,2,HI000700,EFS1,15003011400,21.3887,-157.97117,EDU1
Blanche Pope El - Bldg B,41-133 Huli St ,Waimanalo,96795,HI,3402,3402,11340,MERBL,1969,2,HI000348,EFS1,15003940001,21.32811,-157.6952,EDU1
Hickam Elementary - Bldg K,Manzelman St,Hickam AFB ,96853,HI,3396,3396,11320,MERBL,1965,2,HI000424,EFS1,15003007302,21.34249,-157.96369,EDU1
Nanakuli High & Intermediate - Bldg D,89-778 Haleakala Ave,Waianae,96792,HI,3342.9,3342.9,11143,MERBL,1995,1,HI000845,EFS1,15003940002,21.38825,-158.13276,EDU1
KEKAHA ELEMENTARY SCHOOL,8140 KEKAHA ROAD,KEKAHA,NULL,HI,3294.3,3294.3,0,MERBL,1972,1,HI001074,EFS1,15007040900,21.97478,-159.71972,EDU1
Kaiser High - Bldg G,511 Lunalilo Home Rd,Honolulu,96825,HI,3260.7,3260.7,10869,MERBL,1973,2,HI000563,EFS1,15003000112,21.28478,-157.696,EDU1
Jefferson Elementary - Bldg R,324 Kapahulu Ave,Honolulu,96815,HI,3161.2,3161.2,18064,WSF2,1975,2,HI000474,EFS1,15003001804,21.27326,-157.81828,EDU1
Kaleiopuu Elementary - Bldg H,94-665 Kaaholo St,Waipahu,96797,HI,3120,3120,10400,MERBL,1993,2,HI000603,EFS1,15003008925,21.39122,-158.02813,EDU1
Mililani Middle - Bldg C,95-230 Kailiula Pl,Mililani,96789,HI,3111.9,3111.9,10373,MERBL,NULL,1,HI000801,EFS1,15003008928,21.47583,-157.98893,EDU1
Kapolei Elementary - Bldg D,91-1119 Kamaaha Lp,Kapolei,96707,HI,3065.7,3065.7,10219,MERBL,1993,2,HI000642,EFS1,15003011500,21.33389,-158.06433,EDU1
MOLOKAI INTERMEDIATE SCHOOL,2175 Lihi Pali Ave,HOOLEHUA,NULL,HI,3019.08,3019.08,0,MERBL,1977,1,HI001216,EFS1,15009031801,21.17031,-157.0699,EDU1
HANALEI ELEMENTARY SCHOOL,5-5415 KUHIO HIGHWAY,HANALEI,NULL,HI,3016.3,3016.3,0,MERBL,1983,1,HI001064,EFS1,15007040104,22.20079,-159.50312,EDU1
Jefferson Elementary - Bldg Q,324 Kapahulu Ave,Honolulu,96815,HI,3014.4,3014.4,10048,MERBL,1973,1,HI000473,EFS1,15003001804,21.27326,-157.81828,EDU1
Nanakuli Elementary - Bldg B,89-778 Haleakala Ave,Waianae,96792,HI,2970.6,2970.6,9902,MERBL,1980,1,HI000841,EFS1,15003940002,21.38614,-158.13638,EDU1
HOLUALOA ELEMENTARY SCHOOL,76-5957 MAMALAHOA HIGHWAY,HOLUALOA,NULL,HI,2923.72,2923.72,18,WSF1,1954,1,HI001744,EFS1,15001021502,19.62176,-155.95145,EDU1
Ewa Elementary - Bldg L,91-1280 Renton Rd,Ewa Beach,96706,HI,2890.2,2890.2,9634,MERBL,1990,1,HI000394,EFS1,15003008617,21.3345,-158.03469,EDU1
Ewa Elementary - Bldg M,91-1280 Renton Rd,Ewa Beach,96706,HI,2890.2,2890.2,9634,MERBL,1994,2,HI000395,EFS1,15003008617,21.3445,-158.03469,EDU1
WAIMEA ELEMENTARY,67-1255 MAMALAHOA HIGHWAY,KAMUELA,NULL,HI,2882.94,2882.94,29,MERBL,1980,1,HI001190,EFS1,15001021702,20.02095,-155.67507,EDU1
WATERS OF LIFE PUBLIC CHARTER ,18-1355 Volcano Rd,MOUNTAIN VIEW,NULL,HI,2852.28,2852.28,0,WSF1,1994,1,HI001773,EFS1,15001021010,19.549,-155.108,EDU1
Ewa Elementary - Bldg I,91-1280 Renton Rd,Ewa Beach,96706,HI,2817.6,2817.6,9392,MERBL,1965,2,HI000391,EFS1,15003008617,21.3445,-158.03469,EDU1
Waialua Elementary - Bldg D,67-20 Waialua Beach Rd,Waialua,96791,HI,2812.5,2812.5,9375,MERBL,1993,2,HI000981,EFS1,15003009904,21.57549,-158.12164,EDU1
Kapolei Elementary - Bldg E,91-1119 Kamaaha Lp,Kapolei,96707,HI,2793.6,2793.6,9312,MERBL,1993,2,HI000643,EFS1,15003011500,21.33389,-158.06433,EDU1
PAIA ELEMENTARY SCHOOL,955 BALDWIN AVENUE,PAIA,NULL,HI,2780,2780,0,MERBL,1983,2,HI001055,EFS1,15009030501,20.90608,-156.37446,EDU1
Leihoku Elementary - Bldg D,86-285 Leihoku St,Waianae,96792,HI,2722.8,2722.8,9076,MERBL,1980,2,HI000704,EFS1,15003009703,21.43869,-158.17437,EDU1
Leihoku Elementary - Bldg E,86-285 Leihoku St,Waianae,96792,HI,2722.8,2722.8,9076,MERBL,1980,2,HI000705,EFS1,15003009703,21.43869,-158.17437,EDU1
Kapolei Elementary - Bldg F,91-1119 Kamaaha Lp,Kapolei,96707,HI,2699.7,2699.7,8999,MERBL,1993,2,HI000644,EFS1,15003011500,21.33389,-158.06433,EDU1
Waialua Elementary - Bldg A,67-20 Waialua Beach Rd,Waialua,96791,HI,2677.68,2677.68,15301,WSF2,1966,2,HI000980,EFS1,15003009904,21.57549,-158.12164,EDU1
Kaleiopuu Elementary - Bldg G,94-665 Kaaholo St,Waipahu,96797,HI,2652.9,2652.9,8843,MERBL,1990,2,HI000602,EFS1,15003008925,21.39122,-158.02813,EDU1
Leihoku Elementary - Bldg J,86-285 Leihoku St,Waianae,96792,HI,2604.6,2604.6,8682,MERBL,1983,2,HI000708,EFS1,15003009703,21.43869,-158.17437,EDU1
Waialua High & Intermediate - Bldg C,67-595A Kahui St,Waialua,96791,HI,2562.3,2562.3,8541,MERBL,1972,1,HI000982,EFS1,15003009904,21.56583,-158.12646,EDU1
Kapolei High - Bldg B,91-5007 Kapolei Pkwy,Kapolei,96707,HI,2560.08,2560.08,14629,WSF1,2000,1,HI000645,EFS1,15003011500,21.32859,-158.06851,EDU1
KOLOA ELEMENTARY SCHOOL,3223 POIPU ROAD,KOLOA,NULL,HI,2557.6,2557.6,0,WSF1,1983,1,HI001585,EFS1,15007040604,21.90216,-159.4692,EDU1
Kaleiopuu Elementary - Bldg E,94-665 Kaaholo St,Waipahu,96797,HI,2553.3,2553.3,8511,MERBL,1989,2,HI000600,EFS1,15003008925,21.39122,-158.02813,EDU1
Leihoku Elementary - Bldg H,86-285 Leihoku St,Waianae,96792,HI,2527.2,2527.2,8424,MERBL,1985,2,HI000707,EFS1,15003009703,21.43869,-158.17437,EDU1
Kaleiopuu Elementary - Bldg F,94-665 Kaaholo St,Waipahu,96797,HI,2524.8,2524.8,8416,MERBL,1989,2,HI000601,EFS1,15003008925,21.39122,-158.02813,EDU1
HAWAII ACADEMY OF ARTS & SCIENCES PCS,15-2874 PAHOA VILLAGE ROAD,PAHOA,NULL,HI,2518.68,2518.68,0,WSF1,1977,1,HI001802,EFS1,15001021106,19.49737,-154.95244,EDU1
Kaleiopuu Elementary - Bldg D,94-665 Kaaholo St,Waipahu,96797,HI,2511.6,2511.6,8372,MERBL,1989,2,HI000599,EFS1,15003008925,21.39122,-158.02813,EDU1
Jefferson Elementary - Bldg L,324 Kapahulu Ave,Honolulu,96815,HI,2437.2,2437.2,8124,MERBL,1973,1,HI000469,EFS1,15003001804,21.27326,-157.81828,EDU1
KE KULA O EHUNUIKAIMALINO,81-1045 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,2385.24,2385.24,0,WSF1,1982,1,HI001210,EFS1,15001021402,19.51161,-155.9215,EDU1
Kaahumanu Elementary - Bldg C,1141 Kinau St,Honolulu,96814,HI,2384.4,2384.4,7948,MERBL,1967,1,HI000475,EFS1,15003003501,21.30211,-157.84376,EDU1
Hickam Elementary - Bldg C,Manzelman St,Hickam AFB ,96853,HI,2334,2334,7780,MERBL,1950,1,HI000426,EFS1,15003007302,21.34249,-157.96369,EDU1
HAAHEO ELEM SCHOOL,121 HAAHEO ROAD,HILO,NULL,HI,2237.9,2237.9,0,WSF1,1957,1,HI001043,EFS1,15001020202,19.7483,-155.09537,EDU1
Kapunahala Elementary - Bldg A,45-800 Anoi Rd,Kaneohe,96744,HI,2224.2,2224.2,7414,MERBL,1962,1,HI000648,EFS1,15003010308,21.4079,-157.804,EDU1
Waialua High & Intermediate - Bldg W,67-595A Kahui St,Waialua,96791,HI,2217.6,2217.6,7392,MERBL,1971,1,HI000989,EFS1,15003009904,21.56583,-158.12646,EDU1
Nanakuli High & Intermediate - Bldg R,89-778 Haleakala Ave,Waianae,96792,HI,2207.7,2207.7,7359,MERBL,1971,1,HI000849,EFS1,15003940002,21.38825,-158.13276,EDU1
HONOKAA HIGH SCHOOL,45-527 PAKALANA STREET,HONOKAA,NULL,HI,2197.04,2197.04,14,MERBL,1986,1,HI001748,EFS1,15001021902,20.07618,-155.46638,EDU1
Waialua High & Intermediate - Bldg U,67-595A Kahui St,Waialua,96791,HI,1998.3,1998.3,6661,MERBL,1985,1,HI000987,EFS1,15003009904,21.56583,-158.12646,EDU1
KA 'UMEKE KA'EO PUBLIC CHARTER ,222 DESHA AVENUE,HILO,NULL,HI,1918.2,1918.2,0,WSF1,1982,1,HI001204,EFS1,15001020600,19.73166,-155.04853,EDU1
THE VOLCANO SCH OF ARTS & SCI,99-128 OLD VOLCANO ROAD,VOLCANO,NULL,HI,1904.3,1904.3,0,WSF1,1972,2,HI001800,EFS1,15001021011,19.45611,-155.19366,EDU1
Jefferson Elementary - Bldg C,324 Kapahulu Ave,Honolulu,96815,HI,1900.8,1900.8,6336,MERBL,1951,1,HI000468,EFS1,15003001804,21.27326,-157.81828,EDU1
Waialua High & Intermediate - Bldg F,67-595A Kahui St,Waialua,96791,HI,1896.13,1896.13,10835,WSF1,1955,1,HI000983,EFS1,15003009904,21.56583,-158.12646,EDU1
Lehua Elementary - Bldg D,781 Lehua Ave,Pearl City,96782,HI,1895.43,1895.43,10831,WSF2,1967,2,HI000701,EFS1,15003011400,21.3887,-157.97117,EDU1
HONAUNAU ELEMENTARY SCHOOL,83-5360 MAMALAHOA HIGHWAY,CAPTAIN COOK,NULL,HI,1876.5,1876.5,0,MERBL,1980,1,HI001746,EFS1,15001021300,19.4522,-155.88235,EDU1
Waialua High & Intermediate - Bldg V,67-595A Kahui St,Waialua,96791,HI,1831.2,1831.2,6104,MERBL,1993,1,HI000988,EFS1,15003009904,21.56583,-158.12646,EDU1
INNOVATIONS PUBLIC CHARTER,76-147A ROYAL POINCIANA DR,KAILUA-KONA,NULL,HI,1737.5,1737.5,0,WSF1,1951,1,HI001792,EFS1,15001021604,19.61354,-155.97978,EDU1
KUA 'O KA LA PUBLIC CHARTER SCHOOL,14-5322 Kalapana-Kapoho Rd,PAHOA,NULL,HI,1668,1668,0,WSF1,1982,1,HI001212,EFS1,15001021101,19.4801,-154.9276,EDU1
KANUIKAPONO CHARTER SCHOOL,4333 Kukuihale Rd,AHAHOLA,NULL,HI,1668,1668,0,WSF1,1977,1,HI001213,EFS1,15007940000,22.1452,-159.3155,EDU1
KE KULA NI'IHAU O KEKAHA LC,8135 KEKAHA ROAD,KEKAHA,NULL,HI,1668,1668,0,WSF1,1972,1,HI001797,EFS1,15007040900,21.975,-159.71955,EDU1
Kaiser High - Bldg E,511 Lunalilo Home Rd,Honolulu,96825,HI,1662.3,1662.3,5541,MERBL,1972,3,HI000562,EFS1,15003000112,21.28478,-157.696,EDU1
Ewa Elementary - Bldg J,91-1280 Renton Rd,Ewa Beach,96706,HI,1654.63,1654.63,9455,WSF2,1967,2,HI000392,EFS1,15003008617,21.3445,-158.03469,EDU1
Makakilo Elementary - Bldg A,92-675 Anipeahi St,Kapolei,96707,HI,1620,1620,5400,MERBL,1969,1,HI000748,EFS1,15003008622,21.34431,-158.08478,EDU1
Koko Head Elementary - Bldg B,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1954,1,HI000682,EFS1,15003000114,21.27465,-157.70448,EDU1
Koko Head Elementary - Bldg C,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1954,1,HI000683,EFS1,15003000114,21.27465,-157.70448,EDU1
Koko Head Elementary - Bldg E,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1955,1,HI000685,EFS1,15003000114,21.27465,-157.70448,EDU1
Koko Head Elementary - Bldg K,189 Lunalilo Home Rd,Honolulu,96825,HI,1516.8,1516.8,5056,MERBL,1976,1,HI000688,EFS1,15003000114,21.27465,-157.70448,EDU1
Waimanalo Elem & Inter - Bldg N,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,1511.1,1511.1,5037,MERBL,1955,1,HI001006,EFS1,15003011300,21.34553,-157.71525,EDU1
Nanakuli High & Intermediate - Bldg U,89-778 Haleakala Ave,Waianae,96792,HI,1498.8,1498.8,4996,MERBL,1973,1,HI000850,EFS1,15003940002,21.38825,-158.13276,EDU1
Koko Head Elementary - Bldg F,189 Lunalilo Home Rd,Honolulu,96825,HI,1485,1485,4950,MERBL,1962,1,HI000686,EFS1,15003000114,21.27465,-157.70448,EDU1
Ewa Elementary - Bldg D,91-1280 Renton Rd,Ewa Beach,96706,HI,1473,1473,4910,MERBL,1957,1,HI000390,EFS1,15003008617,21.3445,-158.03469,EDU1
Waimanalo Elem & Inter - Bldg S,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,1455.48,1455.48,8317,WSF1,1976,1,HI001010,EFS1,15003011300,21.34553,-157.71525,EDU1
Jefferson Elementary - Bldg N,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000471,EFS1,15003001804,21.27326,-157.81828,EDU1
Jefferson Elementary - Bldg O,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000472,EFS1,15003001804,21.27326,-157.81828,EDU1
Jefferson Elementary - Bldg M,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000470,EFS1,15003001804,21.27326,-157.81828,EDU1
Hickam Elementary - Bldg H,Manzelman St,Hickam AFB ,96853,HI,1426.8,1426.8,4756,MERBL,1950,1,HI000422,EFS1,15003007302,21.34249,-157.96369,EDU1
Koko Head Elementary - Bldg A,189 Lunalilo Home Rd,Honolulu,96825,HI,1417.5,1417.5,4725,MERBL,1954,1,HI000681,EFS1,15003000114,21.27465,-157.70448,EDU1
Koko Head Elementary - Bldg D,189 Lunalilo Home Rd,Honolulu,96825,HI,1417.5,1417.5,4725,MERBL,1955,1,HI000684,EFS1,15003000114,21.27465,-157.70448,EDU1
Waimanalo Elem & Inter - Bldg U,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,1416.6,1416.6,4722,MERBL,1972,1,HI001012,EFS1,15003011300,21.34553,-157.71525,EDU1
Heeia Elementary - Bldg F,46-202 Haiku Rd,Kaneohe,96744,HI,1411.5,1411.5,4705,MERBL,1971,1,HI000412,EFS1,15003010507,21.41825,-157.80859,EDU1
Makakilo Elementary - Bldg H,92-675 Anipeahi St,Kapolei,96707,HI,1408.8,1408.8,4696,MERBL,1971,1,HI000752,EFS1,15003008622,21.34431,-158.08478,EDU1
MAUNALOA ELEMENTARY SCHOOL,128 MAUNALOA ROAD,MAUNALOA,NULL,HI,1390,1390,0,WSF1,1957,1,HI001051,EFS1,15009031801,21.1424,-157.2239,EDU1
KE KULA 'O NAWAHIOKALANI 'OPU'U IKI L,16-120 OPUKAHAIA ST  SUITE 2,KEAAU,NULL,HI,1390,1390,0,WSF1,1982,1,HI001206,EFS1,15001021013,19.60595,-155.03036,EDU1
KEANAE ELEMENTARY SCHOOL,4111 HANA HIGHWAY,KEANAE,NULL,HI,1390,1390,0,WSF1,1971,1,HI001535,EFS1,15009030100,20.7537,-156.0788,EDU1
KILOHANA ELEMENTARY SCHOOL,HC 01  BOX 334,KAUNAKAKAI,NULL,HI,1390,1390,0,WSF1,1971,1,HI001539,EFS1,15009031700,21.0946,-156.9337,EDU1
Mauka Lani Elementary - Bldg B,92-1300 Panana St,Kapolei,96707,HI,1379.35,1379.35,7882,WSF1,1973,1,HI000775,EFS1,15003008614,21.35831,-158.08331,EDU1
Kapunahala Elementary - Bldg D,45-800 Anoi Rd,Kaneohe,96744,HI,1365.53,1365.53,7803,WSF1,1962,1,HI000651,EFS1,15003010308,21.4079,-157.804,EDU1
Waimanalo Elem & Inter - Bldg O,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,1336.8,1336.8,4456,MERBL,1961,1,HI001007,EFS1,15003011300,21.34553,-157.71525,EDU1
Waialua High & Intermediate - Bldg L,67-595A Kahui St,Waialua,96791,HI,1316.1,1316.1,4387,MERBL,1965,1,HI000984,EFS1,15003009904,21.56583,-158.12646,EDU1
Ewa Elementary - Bldg C,91-1280 Renton Rd,Ewa Beach,96706,HI,1290,1290,4300,MERBL,1954,1,HI000389,EFS1,15003008617,21.3445,-158.03469,EDU1
Lehua Elementary - Bldg E,781 Lehua Ave,Pearl City,96782,HI,1281,1281,7320,WSF1,1965,1,HI000702,EFS1,15003011400,21.3887,-157.97117,EDU1
Kaiser High - Bldg B,511 Lunalilo Home Rd,Honolulu,96825,HI,1262.98,1262.98,7217,WSF1,1971,1,HI000560,EFS1,15003000112,21.28478,-157.696,EDU1
Hickam Elementary - Bldg F,Manzelman St,Hickam AFB ,96853,HI,1224.3,1224.3,4081,MERBL,1950,1,HI000420,EFS1,15003007302,21.34249,-157.96369,EDU1
Koko Head Elementary - Bldg J,189 Lunalilo Home Rd,Honolulu,96825,HI,1191.9,1191.9,3973,MERBL,1969,1,HI000687,EFS1,15003000114,21.27465,-157.70448,EDU1
Waimanalo Elem & Inter - Bldg D,41-1312 Kalanianaole Hwy,Waimanalo,96795,HI,1187.7,1187.7,3959,MERBL,1952,1,HI001005,EFS1,15003011300,21.34553,-157.71525,EDU1
Leihoku Elementary - Bldg C,86-285 Leihoku St,Waianae,96792,HI,1177.4,1177.4,6728,WSF1,1987,1,HI000703,EFS1,15003009703,21.43869,-158.17437,EDU1
