,NAME,ADDRESS,CITY,ZIPCODE,STATEA,BUILDING_COST,CONTENT_COST,BUILDING_AREA,HUSBT,YEARBUILT,NUMSTORIES,SCHOOLID,EFCLASS,TRACT,LATITUDE,LONGITUDE,OCCUPANCY,CENSUSBLOCK,TERRAINID
1046,Aina Haina Elementary - Bldg G,827 HIND DR,HONOLULU,96821,HI,1048200,1048200,3494,MERBL,1951,1,HI001046,EFS1,15003000302,21.279147,-157.756841,EDU1,1.5003E+14,4
1047,Aina Haina Elementary - Bldg P1,827 HIND DR,HONOLULU,96821,HI,280800,280800,936,MERBL,1967,1,HI001524,EFS1,15003000302,21.279147,-157.756841,EDU1,1.5003E+14,4
1048,Aina Haina Elementary - Bldg P2,827 HIND DR,HONOLULU,96821,HI,270000,270000,900,MERBL,1967,1,HI001526,EFS1,15003000302,21.279147,-157.756841,EDU1,1.5003E+14,4
1049,Aina Haina Elementary - Bldg P3,827 HIND DR,HONOLULU,96821,HI,270000,270000,900,MERBL,1967,1,HI001528,EFS1,15003000302,21.279147,-157.756841,EDU1,1.5003E+14,4
1050,Aiea Elementary - Bldg B,99-350 MOANALUA RD,AIEA,96701,HI,2791800,2791800,9306,MERBL,1965,2,HI001019,EFS1,15003007504,21.375683,-157.927729,EDU1,1.5003E+14,4
1051,Aiea Elementary - Bldg C,99-350 MOANALUA RD,AIEA,96701,HI,2791800,2791800,9306,MERBL,1967,2,HI001020,EFS1,15003007504,21.375683,-157.927729,EDU1,1.5003E+14,4
1052,Aiea Elementary - Bldg A,99-350 MOANALUA RD,AIEA,96701,HI,2742300,2742300,9141,MERBL,1965,2,HI001018,EFS1,15003007504,21.375683,-157.927729,EDU1,1.5003E+14,4
1053,Aiea Elementary - Bldg E,99-350 MOANALUA RD,AIEA,96701,HI,898500,898500,2995,MERBL,1951,1,HI001021,EFS1,15003007504,21.375683,-157.927729,EDU1,1.5003E+14,4
1054,Leihoku Elementary - Bldg D,86-285 LEIHOKU ST,WAIANAE,96792,HI,2722800,2722800,9076,MERBL,1980,2,HI001286,EFS1,15003009702,21.438689,-158.17437,EDU1,1.5003E+14,3
1055,Leihoku Elementary - Bldg E,86-285 LEIHOKU ST,WAIANAE,96792,HI,2722800,2722800,9076,MERBL,1980,2,HI001287,EFS1,15003009702,21.438689,-158.17437,EDU1,1.5003E+14,3
1056,Leihoku Elementary - Bldg J,86-285 LEIHOKU ST,WAIANAE,96792,HI,2604600,2604600,8682,MERBL,1983,2,HI001290,EFS1,15003009702,21.438689,-158.17437,EDU1,1.5003E+14,3
1057,Leihoku Elementary - Bldg H,86-285 LEIHOKU ST,WAIANAE,96792,HI,2527200,2527200,8424,MERBL,1985,2,HI001289,EFS1,15003009702,21.438689,-158.17437,EDU1,1.5003E+14,3
1058,Leihoku Elementary - Bldg D,86-285 Leihoku St,Waianae,96792,HI,2722.8,2722.8,9076,MERBL,1980,2,HI000704,EFS1,15003009703,21.43869,-158.17437,EDU1,1.5003E+14,3
1059,Leihoku Elementary - Bldg E,86-285 Leihoku St,Waianae,96792,HI,2722.8,2722.8,9076,MERBL,1980,2,HI000705,EFS1,15003009703,21.43869,-158.17437,EDU1,1.5003E+14,3
1060,Leihoku Elementary - Bldg J,86-285 Leihoku St,Waianae,96792,HI,2604.6,2604.6,8682,MERBL,1983,2,HI000708,EFS1,15003009703,21.43869,-158.17437,EDU1,1.5003E+14,3
1061,Leihoku Elementary - Bldg H,86-285 Leihoku St,Waianae,96792,HI,2527.2,2527.2,8424,MERBL,1985,2,HI000707,EFS1,15003009703,21.43869,-158.17437,EDU1,1.5003E+14,3
1062,Kipapa Elementary - Bldg D,95-440 KUAHELANI AVE,MILILANI,96789,HI,2712600,2712600,9042,MERBL,1961,2,HI001859,EFS1,15003008907,21.461394,-158.012643,EDU1,1.5003E+14,4
1063,Kipapa Elementary - Bldg H,95-440 KUAHELANI AVE,MILILANI,96789,HI,2669400,2669400,8898,MERBL,1966,2,HI001860,EFS1,15003008907,21.461394,-158.012643,EDU1,1.5003E+14,4
1064,Kipapa Elementary - Bldg L,95-440 KUAHELANI AVE,MILILANI,96789,HI,2624400,2624400,8748,MERBL,1976,2,HI001862,EFS1,15003008907,21.461394,-158.012643,EDU1,1.5003E+14,4
1065,Kipapa Elementary - Bldg I,95-440 KUAHELANI AVE,MILILANI,96789,HI,1237200,1237200,4124,MERBL,1973,1,HI001861,EFS1,15003008907,21.461394,-158.012643,EDU1,1.5003E+14,4
1066,Kipapa Elementary - Bldg A,95-440 KUAHELANI AVE,MILILANI,96789,HI,1227000,1227000,4090,MERBL,1960,1,HI001857,EFS1,15003008907,21.461394,-158.012643,EDU1,1.5003E+14,4
1067,Pearl Ridge Elementary - Bldg C,98-940 MOANALUA RD,AIEA,96701,HI,2707500,2707500,9025,MERBL,1974,1,HI001489,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1068,Pearl Ridge Elementary - Bldg J,98-940 MOANALUA RD,AIEA,96701,HI,2380500,2380500,7935,MERBL,1972,1,HI001494,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1069,Pearl Ridge Elementary - Bldg H,98-940 MOANALUA RD,AIEA,96701,HI,1898100,1898100,6327,MERBL,1972,1,HI001493,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1070,Pearl Ridge Elementary - Bldg G,98-940 MOANALUA RD,AIEA,96701,HI,1329900,1329900,4433,MERBL,1976,1,HI001492,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1071,Pearl Ridge Elementary - Bldg D,98-940 MOANALUA RD,AIEA,96701,HI,814500,814500,2715,MERBL,1991,1,HI001490,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1072,Pearl Ridge Elementary - Bldg E,98-940 MOANALUA RD,AIEA,96701,HI,814500,814500,2715,MERBL,1991,1,HI001491,EFS1,15003007807,21.388587,-157.944984,EDU1,1.5003E+14,4
1073,Kanoelani Elementary - Bldg A,94-1091 OLI LP,WAIPAHU,96797,HI,2656500,2656500,8855,MERBL,1982,1,HI001245,EFS1,15003008923,21.416094,-157.998502,EDU1,1.5003E+14,4
1074,Kanoelani Elementary - Bldg B,94-1091 OLI LP,WAIPAHU,96797,HI,2640000,2640000,8800,MERBL,1982,1,HI001246,EFS1,15003008923,21.416094,-157.998502,EDU1,1.5003E+14,4
1075,Kanoelani Elementary - Bldg C,94-1091 OLI LP,WAIPAHU,96797,HI,2029800,2029800,6766,MERBL,1984,2,HI001247,EFS1,15003008923,21.416094,-157.998502,EDU1,1.5003E+14,4
1076,Kanoelani Elementary - Bldg F,94-1091 OLI LP,WAIPAHU,96797,HI,1347900,1347900,4493,MERBL,1987,1,HI001249,EFS1,15003008923,21.416094,-157.998502,EDU1,1.5003E+14,4
1077,Honowai Elementary - Bldg D,94-660 HONOWAI ST,WAIPAHU,96797,HI,2652000,2652000,8840,MERBL,1968,1,HI001118,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1078,Honowai Elementary - Bldg C,94-660 HONOWAI ST,WAIPAHU,96797,HI,1629600,1629600,5432,MERBL,1968,1,HI001117,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1079,Honowai Elementary - Bldg G,94-660 HONOWAI ST,WAIPAHU,96797,HI,1612800,1612800,5376,MERBL,1968,2,HI001120,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1080,Honowai Elementary - Bldg A,94-660 HONOWAI ST,WAIPAHU,96797,HI,1408800,1408800,4696,MERBL,1968,1,HI001115,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1081,Honowai Elementary - Bldg B,94-660 HONOWAI ST,WAIPAHU,96797,HI,1219200,1219200,4064,MERBL,1968,1,HI001116,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1082,Honowai Elementary - Bldg L,94-660 HONOWAI ST,WAIPAHU,96797,HI,1095600,1095600,3652,MERBL,1968,1,HI001124,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1083,Honowai Elementary - Bldg H,94-660 HONOWAI ST,WAIPAHU,96797,HI,1075200,1075200,3584,MERBL,1968,1,HI001121,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1084,Honowai Elementary - Bldg J,94-660 HONOWAI ST,WAIPAHU,96797,HI,537600,537600,1792,MERBL,1968,1,HI001122,EFS1,15003008913,21.383732,-158.026214,EDU1,1.5003E+14,4
1085,Kahala Elementary - Bldg E,4559 KILAUEA AVE,HONOLULU,96816,HI,2644200,2644200,8814,MERBL,1956,1,HI001736,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1086,Kahala Elementary - Bldg G,4559 KILAUEA AVE,HONOLULU,96816,HI,2152800,2152800,7176,MERBL,1956,1,HI001737,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1087,Kahala Elementary - Bldg D,4559 KILAUEA AVE,HONOLULU,96816,HI,1713600,1713600,5712,MERBL,1954,1,HI001734,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1088,Kahala Elementary - Bldg A,4559 KILAUEA AVE,HONOLULU,96816,HI,1616700,1616700,5389,MERBL,1958,1,HI001728,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1089,Kahala Elementary - Bldg C,4559 KILAUEA AVE,HONOLULU,96816,HI,1248900,1248900,4163,MERBL,1955,1,HI001732,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1090,Kahala Elementary - Bldg B,4559 KILAUEA AVE,HONOLULU,96816,HI,1070400,1070400,3568,MERBL,1955,1,HI001730,EFS1,15003000500,21.27322,-157.78448,EDU1,1.5003E+14,4
1091,Fern Elementary - Bldg I,1121 MIDDLE ST,HONOLULU,96819,HI,2620200,2620200,8734,MERBL,1971,2,HI001110,EFS1,15003006201,21.338778,-157.881978,EDU1,1.5003E+14,4
1092,Helemano Elem - Bldg G,1001 IHIIHI AVE,WAHIAWA,96786,HI,2581500,2581500,8605,MERBL,1996,2,HI001658,EFS1,15003009100,21.514167,-158.023312,EDU1,1.5003E+14,3
1093,Helemano Elem - Bldg F,1001 IHIIHI AVE,WAHIAWA,96786,HI,2386800,2386800,7956,MERBL,1992,2,HI001657,EFS1,15003009100,21.514167,-158.023312,EDU1,1.5003E+14,3
1094,Kaahumanu Elem - Bldg C,1141 KINAU ST,HONOLULU,96814,HI,2384400,2384400,7948,MERBL,1967,1,HI001717,EFS1,15003003500,21.302108,-157.843755,EDU1,1.5003E+14,4
1095,Kaahumanu Elementary - Bldg C,1141 Kinau St,Honolulu,96814,HI,2384.4,2384.4,7948,MERBL,1967,1,HI000475,EFS1,15003003501,21.30211,-157.84376,EDU1,1.5003E+14,4
1096,Kaneohe Elementary - Bldg C,45-495 KAM HWY,KANEOHE,96744,HI,2370900,2370900,7903,MERBL,1956,1,HI001241,EFS1,15003010602,21.395946,-157.795852,EDU1,1.5003E+14,4
1097,Kaneohe Elementary - Bldg D,45-495 KAM HWY,KANEOHE,96744,HI,2370900,2370900,7903,MERBL,1956,1,HI001242,EFS1,15003010602,21.395946,-157.795852,EDU1,1.5003E+14,4
1098,Kaneohe Elementary - Bldg E,45-495 KAM HWY,KANEOHE,96744,HI,1493100,1493100,4977,MERBL,1956,1,HI001243,EFS1,15003010602,21.395946,-157.795852,EDU1,1.5003E+14,4
1099,Kaneohe Elementary - Bldg F,45-495 KAM HWY,KANEOHE,96744,HI,1493100,1493100,4977,MERBL,1958,1,HI001244,EFS1,15003010602,21.395946,-157.795852,EDU1,1.5003E+14,4
1100,Kalihi Waena Elem - Bldg D,1240 GULICK AVE,HONOLULU,96819,HI,2336700,2336700,7789,MERBL,1965,2,HI001831,EFS1,15003006100,21.336275,-157.875783,EDU1,1.5003E+14,4
1101,Kalihi Waena Elem - Bldg H,1240 GULICK AVE,HONOLULU,96819,HI,1527300,1527300,5091,MERBL,1973,1,HI001832,EFS1,15003006100,21.336275,-157.875783,EDU1,1.5003E+14,4
1102,Wahiawa Elementary - Bldg D,1390 GLEN AVE,WAHIAWA,96786,HI,1845600,1845600,6152,MERBL,1955,1,HI001578,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1103,Wahiawa Elementary - Bldg B,1390 GLEN AVE,WAHIAWA,96786,HI,1827600,1827600,6092,MERBL,1950,1,HI001576,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1104,Wahiawa Elementary - Bldg C,1390 GLEN AVE,WAHIAWA,96786,HI,1827600,1827600,6092,MERBL,1950,1,HI001577,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1105,Wahiawa Elementary - Bldg F,1390 GLEN AVE,WAHIAWA,96786,HI,1827600,1827600,6092,MERBL,1950,1,HI001580,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1106,Wahiawa Elementary - Bldg G,1390 GLEN AVE,WAHIAWA,96786,HI,1827600,1827600,6092,MERBL,1950,1,HI001581,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1107,Wahiawa Elementary - Bldg H,1390 GLEN AVE,WAHIAWA,96786,HI,1827600,1827600,6092,MERBL,1950,1,HI001582,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1108,Wahiawa Elementary - Bldg E,1390 GLEN AVE,WAHIAWA,96786,HI,318000,318000,1060,MERBL,1950,1,HI001579,EFS1,15003009200,21.504881,-158.017807,EDU1,1.5003E+14,4
1109,Pearl City Elementary - Bldg I,1090 WAIMANO HOME RD,PEARL CITY,96782,HI,1828200,1828200,6094,MERBL,1956,1,HI001456,EFS1,15003008003,21.395216,-157.971955,EDU1,1.5003E+14,4
1110,PEARL CITY STATION,1100 WAIMANO HOME RD,PEARL CITY,96782,HI,1844200,2766300,7254,MERBL,1979,2,HI000067,EFPS,15003008003,21.395958,-157.969685,GOV2,1.5003E+14,4
1111,Kainalu Elementary - Bldg D,165 KAIHOLU ST,KAILUA,96734,HI,1768800,1768800,5896,MERBL,1955,1,HI001787,EFS1,15003010904,21.412875,-157.748302,EDU1,1.5003E+14,4
1112,Kainalu Elementary - Bldg E,165 KAIHOLU ST,KAILUA,96734,HI,1768800,1768800,5896,MERBL,1955,1,HI001788,EFS1,15003010904,21.412875,-157.748302,EDU1,1.5003E+14,4
1113,Makakilo Elementary - Bldg A,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1620000,1620000,5400,MERBL,1969,1,HI001330,EFS1,15003008604,21.344312,-158.084779,EDU1,1.5003E+14,4
1114,Makakilo Elementary - Bldg H,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1408800,1408800,4696,MERBL,1971,1,HI001334,EFS1,15003008604,21.344312,-158.084779,EDU1,1.5003E+14,4
1115,Makakilo Elementary - Bldg B,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1969,1,HI001331,EFS1,15003008604,21.344312,-158.084779,EDU1,1.5003E+14,4
1116,Makakilo Elementary - Bldg C,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1969,1,HI001332,EFS1,15003008604,21.344312,-158.084779,EDU1,1.5003E+14,4
1117,Makakilo Elementary - Bldg F,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1971,1,HI001333,EFS1,15003008604,21.344312,-158.084779,EDU1,1.5003E+14,4
1118,Makakilo Elementary - Bldg A,92-675 Anipeahi St,Kapolei,96707,HI,1620,1620,5400,MERBL,1969,1,HI000748,EFS1,15003008622,21.34431,-158.08478,EDU1,1.5003E+14,4
1119,Makakilo Elementary - Bldg H,92-675 Anipeahi St,Kapolei,96707,HI,1408.8,1408.8,4696,MERBL,1971,1,HI000752,EFS1,15003008622,21.34431,-158.08478,EDU1,1.5003E+14,4
1120,Makakilo Elementary - Bldg B,92-675 Anipeahi St,Kapolei,96707,HI,1080,1080,3600,MERBL,1969,1,HI000749,EFS1,15003008622,21.34431,-158.08478,EDU1,1.5003E+14,4
1121,Makakilo Elementary - Bldg C,92-675 Anipeahi St,Kapolei,96707,HI,1080,1080,3600,MERBL,1969,1,HI000750,EFS1,15003008622,21.34431,-158.08478,EDU1,1.5003E+14,4
1122,Makakilo Elementary - Bldg F,92-675 Anipeahi St,Kapolei,96707,HI,1080,1080,3600,MERBL,1971,1,HI000751,EFS1,15003008622,21.34431,-158.08478,EDU1,1.5003E+14,4
1123,Koko Head Elementary - Bldg B,189 LUNALILO HOME RD,HONOLULU,96825,HI,1584000,1584000,5280,MERBL,1954,1,HI001864,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1124,Koko Head Elementary - Bldg C,189 LUNALILO HOME RD,HONOLULU,96825,HI,1584000,1584000,5280,MERBL,1954,1,HI001865,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1125,Koko Head Elementary - Bldg E,189 LUNALILO HOME RD,HONOLULU,96825,HI,1584000,1584000,5280,MERBL,1955,1,HI001867,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1126,Koko Head Elementary - Bldg K,189 LUNALILO HOME RD,HONOLULU,96825,HI,1516800,1516800,5056,MERBL,1976,1,HI001270,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1127,Koko Head Elementary - Bldg F,189 LUNALILO HOME RD,HONOLULU,96825,HI,1485000,1485000,4950,MERBL,1962,1,HI001268,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1128,Koko Head Elementary - Bldg A,189 LUNALILO HOME RD,HONOLULU,96825,HI,1417500,1417500,4725,MERBL,1954,1,HI001863,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1129,Koko Head Elementary - Bldg D,189 LUNALILO HOME RD,HONOLULU,96825,HI,1417500,1417500,4725,MERBL,1955,1,HI001866,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1130,Koko Head Elementary - Bldg J,189 LUNALILO HOME RD,HONOLULU,96825,HI,1191900,1191900,3973,MERBL,1969,1,HI001269,EFS1,15003000102,21.274647,-157.704478,EDU1,1.5003E+14,4
1131,Koko Head Elementary - Bldg B,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1954,1,HI000682,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1132,Koko Head Elementary - Bldg C,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1954,1,HI000683,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1133,Koko Head Elementary - Bldg E,189 Lunalilo Home Rd,Honolulu,96825,HI,1584,1584,5280,MERBL,1955,1,HI000685,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1134,Koko Head Elementary - Bldg K,189 Lunalilo Home Rd,Honolulu,96825,HI,1516.8,1516.8,5056,MERBL,1976,1,HI000688,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1135,Koko Head Elementary - Bldg F,189 Lunalilo Home Rd,Honolulu,96825,HI,1485,1485,4950,MERBL,1962,1,HI000686,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1136,Koko Head Elementary - Bldg A,189 Lunalilo Home Rd,Honolulu,96825,HI,1417.5,1417.5,4725,MERBL,1954,1,HI000681,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1137,Koko Head Elementary - Bldg D,189 Lunalilo Home Rd,Honolulu,96825,HI,1417.5,1417.5,4725,MERBL,1955,1,HI000684,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1138,Koko Head Elementary - Bldg J,189 Lunalilo Home Rd,Honolulu,96825,HI,1191.9,1191.9,3973,MERBL,1969,1,HI000687,EFS1,15003000114,21.27465,-157.70448,EDU1,1.5003E+14,4
1139,Mokapu Elementary - Bldg A,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,1562400,1562400,5208,MERBL,1960,1,HI001410,EFS1,15003010802,21.444325,-157.749199,EDU1,1.5003E+14,4
1140,Mokapu Elementary - Bldg O,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,1388700,1388700,4629,MERBL,1994,1,HI001416,EFS1,15003010802,21.444325,-157.749199,EDU1,1.5003E+14,4
1141,Waiahole Elementary - Bldg G,48-215 WAIAHOLE VALLEY RD,KANEOHE,96744,HI,1469700,1469700,4899,MERBL,1957,1,HI001618,EFS1,15003010303,21.483287,-157.851652,EDU1,1.5003E+14,4
1142,Maunawili Elementary - Bldg D,1465 ULUPII ST,KAILUA,96734,HI,1458000,1458000,4860,MERBL,1958,1,HI001359,EFS1,15003011000,21.37698,-157.752132,EDU1,1.5003E+14,4
1143,Manoa Elementary - Bldg I,3155 MANOA RD,HONOLULU,96822,HI,1276500,1276500,4255,MERBL,1953,1,HI001349,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1144,Manoa Elementary - Bldg B,3155 MANOA RD,HONOLULU,96822,HI,1267500,1267500,4225,MERBL,1953,1,HI001344,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1145,Manoa Elementary - Bldg D,3155 MANOA RD,HONOLULU,96822,HI,1267500,1267500,4225,MERBL,1953,1,HI001346,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1146,Manoa Elementary - Bldg H,3155 MANOA RD,HONOLULU,96822,HI,1267500,1267500,4225,MERBL,1953,1,HI001348,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1147,Manoa Elementary - Bldg C,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001345,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1148,Manoa Elementary - Bldg J,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001350,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1149,Manoa Elementary - Bldg K,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001351,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1150,Manoa Elementary - Bldg L,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001352,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1151,Manoa Elementary - Bldg N,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001354,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1152,Manoa Elementary - Bldg O,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001355,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1153,Manoa Elementary - Bldg M,3155 MANOA RD,HONOLULU,96822,HI,748800,748800,2496,MERBL,1952,1,HI001353,EFS1,15003003102,21.315937,-157.80819,EDU1,1.5003E+14,4
1154,Kaewai Elementary - Bldg G,1929 KAM IV RD,HONOLULU,96819,HI,1257300,1257300,4191,MERBL,1963,1,HI001726,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1155,Kaewai Elementary - Bldg D,1929 KAM IV RD,HONOLULU,96819,HI,1102800,1102800,3676,MERBL,1956,1,HI001723,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1156,Kaewai Elementary - Bldg E,1929 KAM IV RD,HONOLULU,96819,HI,1069500,1069500,3565,MERBL,1956,1,HI001724,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1157,Kaewai Elementary - Bldg F,1929 KAM IV RD,HONOLULU,96819,HI,1069500,1069500,3565,MERBL,1956,1,HI001725,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1158,Kaewai Elementary - Bldg A,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001720,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1159,Kaewai Elementary - Bldg B,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001721,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1160,Kaewai Elementary - Bldg C,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001722,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1161,Kaewai Elementary - Bldg K,1929 KAM IV RD,HONOLULU,96819,HI,910200,910200,3034,MERBL,1970,1,HI001727,EFS1,15003006301,21.344648,-157.869226,EDU1,1.5003E+14,4
1162,Pearl Harbor Elementary - Bldg H,3801 SALT LAKE,HONOLULU,96818,HI,1162200,1162200,3874,MERBL,1956,1,HI001482,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1163,Pearl Harbor Elementary - Bldg I,3801 SALT LAKE,HONOLULU,96818,HI,1162200,1162200,3874,MERBL,1956,1,HI001483,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1164,Pearl Harbor Elementary - Bldg A,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001476,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1165,Pearl Harbor Elementary - Bldg B,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001477,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1166,Pearl Harbor Elementary - Bldg D,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001478,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1167,Pearl Harbor Elementary - Bldg E,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001479,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1168,Pearl Harbor Elementary - Bldg F,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001480,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1169,Pearl Harbor Elementary - Bldg G,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001481,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1170,Pearl Harbor Elementary - Bldg J,3801 SALT LAKE,HONOLULU,96818,HI,1008000,1008000,3360,MERBL,1956,1,HI001484,EFS1,15003007000,21.346382,-157.930511,EDU1,1.5003E+14,4
1171,WAIAKEA HIGH SCHOOL,155 KAWILI STREET,HILO,nan,HI,64687.83,64687.83,207,MERBL,1982,1,HI001184,EFS1,15001020500,19.70489,-155.0784,EDU1,1.5001E+14,4
1172,MAUI HIGH SCHOOL,660 SOUTH LONO AVENUE,KAHULUI,nan,HI,49776.2,49776.2,179,MERBL,1974,1,HI001049,EFS1,15009031103,20.87711,-156.47437,EDU1,1.5009E+14,4
1173,KEALAKEHE HIGH SCHOOL,74-5000 PUOHULIHULI STREET,KAILUA KONA,nan,HI,47087.89,47087.89,157,MERBL,1998,1,HI001165,EFS1,15001021504,19.67133,-156.0036,EDU1,1.5001E+14,3
1174,BALDWIN HIGH SCHOOL,1650 KAAHUMANU AVENUE,WAILUKU,nan,HI,40644.33,40644.33,157,MERBL,1953,1,HI001045,EFS1,15009031000,20.8922,-156.4933,EDU1,1.5009E+14,4
1175,HILO HIGH SCHOOL,556 WAIANUENUE AVENUE,HILO,nan,HI,40235.16,40235.16,144,MERBL,1963,1,HI001169,EFS1,15001020202,19.7239,-155.09912,EDU1,1.5001E+14,3
