OBJECTID,CensusBlock,SURFACEROUGHNESS,SRIndex
21447,150090305012030,0.07900000,0.08000000
21448,150090304024013,0.31100000,0.31000000
21449,150090307071010,0.35700000,0.36000000
21450,150090307051042,0.08000000,0.08000000
21451,150090307051096,0.08200000,0.08000000
21452,150090315031056,0.09800000,0.10000000
21453,150090315031059,0.09200000,0.09000000
21454,150090314021105,0.10500000,0.10000000
21455,150090314021112,0.10000000,0.10000000
21456,150090314021107,0.10200000,0.10000000
21457,150090314043002,0.31700000,0.32000000
21458,150090314041013,0.33200000,0.33000000
21459,150090308001020,0.26600000,0.27000000
21460,150090308001029,0.17900000,0.18000000
21461,150090308002043,0.12100000,0.12000000
21462,150090308002060,0.54800000,0.55000000
21463,150090308002061,0.23200000,0.23000000
21464,150090308002022,0.35200000,0.35000000
21465,150090308002037,0.15000000,0.15000000
21466,150090308002008,0.26100000,0.26000000
21467,150090308002033,0.31200000,0.31000000
21468,150090308001018,0.44400000,0.44000000
21469,150090308002035,0.18100000,0.18000000
21470,150090310001021,0.19700000,0.20000000
21471,150090310001034,0.32200000,0.32000000
21472,150090309034006,0.18500000,0.18000000
21473,150090309021018,0.45300000,0.45000000
21474,150090309013018,0.47100000,0.47000000
21475,150090307051034,0.06700000,0.07000000
21476,150090307051064,0.05000000,0.05000000
21477,150090307051101,0.05600000,0.06000000
21478,150090307073007,0.42000000,0.42000000
21479,150090307051099,0.05300000,0.05000000
21480,150090307073006,0.33800000,0.34000000
21481,150090307082005,0.19700000,0.20000000
21482,150090320001058,0.04800000,0.05000000
21483,150090307051087,0.36200000,0.36000000
21484,150090307081007,0.34900000,0.35000000
21485,150090307073001,0.39800000,0.40000000
21486,150090307082008,0.26200000,0.26000000
21487,150090307081015,0.38300000,0.38000000
21488,150090307073012,0.38700000,0.39000000
21489,150090304041059,0.08100000,0.08000000
21490,150090305011053,0.10800000,0.11000000
21491,150090304021050,0.25300000,0.25000000
21492,150090304031016,0.47400000,0.47000000
21493,150090304031025,0.24000000,0.24000000
21494,150090305012017,0.06200000,0.06000000
21495,150090304041027,0.14000000,0.14000000
21496,150090304041012,0.28200000,0.28000000
21497,150090304024003,0.26400000,0.26000000
21498,150090304021046,0.04100000,0.04000000
21499,150090301001047,0.62200000,0.62000000
21500,150090314042012,0.20400000,0.20000000
21501,150090314051001,0.25700000,0.26000000
21502,150090314042015,0.15200000,0.15000000
21503,150090320002086,0.15000000,0.15000000
21504,150090320002058,0.14600000,0.15000000
21505,150090314051079,0.21600000,0.22000000
21506,150090314051082,0.22300000,0.22000000
21507,150090315023065,0.28200000,0.28000000
21508,150090315023010,0.17000000,0.17000000
21509,150090314051021,0.12600000,0.13000000
21510,150090314054009,0.30700000,0.31000000
21511,150090314051030,0.12500000,0.12000000
21512,150090314051028,0.13300000,0.13000000
21513,150090314051038,0.12900000,0.13000000
21514,150090314051003,0.23200000,0.23000000
21515,150090314053008,0.31900000,0.32000000
21516,150090314053000,0.37100000,0.37000000
21517,150090314043006,0.36400000,0.36000000
21518,150090317002101,0.35800000,0.36000000
21519,150090317003016,0.17100000,0.17000000
21520,150090317002069,0.29100000,0.29000000
21521,150090317001032,0.18900000,0.19000000
21522,150090317004014,0.28800000,0.29000000
21523,150090317002094,0.72300000,0.72000000
21524,150090317002093,0.58800000,0.59000000
21525,150090317001026,0.00500000,0.03000000
21526,150090315032120,0.07500000,0.08000000
21527,150090315032128,0.12100000,0.12000000
21528,150090320002126,0.10400000,0.10000000
21529,150090315023087,0.22400000,0.22000000
21530,150090315022018,0.14900000,0.15000000
21531,150090315032132,0.26600000,0.27000000
21532,150090314021077,0.19500000,0.20000000
21533,150090315031018,0.08400000,0.08000000
21534,150090315032141,0.10800000,0.11000000
21535,150090315032171,0.09500000,0.10000000
21536,150090315032179,0.05200000,0.05000000
21537,150090315031055,0.14800000,0.15000000
21538,150090315031042,0.07500000,0.08000000
21539,150090314021051,0.13000000,0.13000000
21540,150090314021033,0.08700000,0.09000000
21541,150090314021060,0.07500000,0.08000000
21542,150090314021103,0.17000000,0.17000000
21543,150090314021144,0.09400000,0.09000000
21544,150090314021080,0.09700000,0.10000000
21545,150090318011311,0.24700000,0.25000000
21546,150090318011214,0.11500000,0.12000000
21547,150090318011142,0.14600000,0.15000000
21548,150090318012002,0.20400000,0.20000000
21549,150090318011302,0.26500000,0.26000000
21550,150090318012147,0.13000000,0.13000000
21551,150090318011155,0.09600000,0.10000000
21552,150090318012001,0.13200000,0.13000000
21553,150090318012071,0.15000000,0.15000000
21554,150090318012091,0.48400000,0.48000000
21555,150090318012049,0.34400000,0.34000000
21556,150090318011223,0.09700000,0.10000000
21557,150090318011285,0.11400000,0.11000000
21558,150090318011149,0.13200000,0.13000000
21559,150090318012095,0.14000000,0.14000000
21560,150090301001045,0.29600000,0.30000000
21561,150090301001030,0.55400000,0.55000000
21562,150090301002007,0.61200000,0.61000000
21563,150090301001135,0.11000000,0.11000000
21564,150090301001012,0.00300000,0.03000000
21565,150090301001129,0.07600000,0.08000000
21566,150090301001022,0.34800000,0.35000000
21567,150090301001139,0.08200000,0.08000000
21568,150090301002024,0.30200000,0.30000000
21569,150090301002022,0.29500000,0.30000000
21570,150090301001149,0.66700000,0.67000000
21571,150090301001059,0.57000000,0.57000000
21572,150090315023038,0.37300000,0.37000000
21573,150090315023028,0.12200000,0.12000000
21574,150090315032063,0.06900000,0.07000000
21575,150090315032071,0.08800000,0.09000000
21576,150090315032089,0.09500000,0.10000000
21577,150090315032091,0.08700000,0.09000000
21578,150090315032075,0.23100000,0.23000000
21579,150090315032110,0.07300000,0.07000000
21580,150090318011112,0.10400000,0.10000000
21581,150090318012180,0.14600000,0.15000000
21582,150090318012079,0.33100000,0.33000000
21583,150090318011003,0.10200000,0.10000000
21584,150090318011009,0.11100000,0.11000000
21585,150090314041002,0.30200000,0.30000000
21586,150090315031012,0.25800000,0.26000000
21587,150090315022055,0.21800000,0.22000000
21588,150090315022061,0.23100000,0.23000000
21589,150090315023099,0.22900000,0.23000000
21590,150090315023058,0.30500000,0.30000000
21591,150090315023052,0.25000000,0.25000000
21592,150090318012021,0.10100000,0.10000000
21593,150090318011034,0.11000000,0.11000000
21594,150090318011048,0.10400000,0.10000000
21595,150090318012026,0.11300000,0.11000000
21596,150090318011041,0.09400000,0.09000000
21597,150090318011258,0.08200000,0.08000000
21598,150090318011247,0.11100000,0.11000000
21599,150090318011266,0.12000000,0.12000000
21600,150090318011310,0.17000000,0.17000000
21601,150090318011296,0.09700000,0.10000000
21602,150090318011280,0.10700000,0.11000000
21603,150090318011315,0.10200000,0.10000000
21604,150090318011056,0.10700000,0.11000000
21605,150090318011212,0.12000000,0.12000000
21606,150090307081012,0.38300000,0.38000000
21607,150090307073005,0.31200000,0.31000000
21608,150090307081006,0.31800000,0.32000000
21609,150090307091003,0.32500000,0.32000000
21610,150090307091008,0.38400000,0.38000000
21611,150090307092013,0.37000000,0.37000000
21612,150090320001073,0.03800000,0.04000000
21613,150090304023005,0.39700000,0.40000000
21614,150090304023001,0.35500000,0.36000000
21615,150090304043011,0.45800000,0.46000000
21616,150090301001018,0.34300000,0.34000000
21617,150090301001019,0.34800000,0.35000000
21618,150090301001133,0.06600000,0.07000000
21619,150090301001014,0.00300000,0.03000000
21620,150090314051085,0.16100000,0.16000000
21621,150090314021044,0.18100000,0.18000000
21622,150090315012006,0.30000000,0.30000000
21623,150090315023005,0.28600000,0.29000000
21624,150090315032038,0.07700000,0.08000000
21625,150090315032043,0.07300000,0.07000000
21626,150090315032060,0.08400000,0.08000000
21627,150090315032021,0.09100000,0.09000000
21628,150090315032040,0.07300000,0.07000000
21629,150090315032014,0.20100000,0.20000000
21630,150090315032108,0.06300000,0.06000000
21631,150090314021130,0.29700000,0.30000000
21632,150090314021118,0.24700000,0.25000000
21633,150090316011029,0.10500000,0.10000000
21634,150090316011140,0.30800000,0.31000000
21635,150090316011137,0.36900000,0.37000000
21636,150090316011084,0.14400000,0.14000000
21637,150090316011094,0.13700000,0.14000000
21638,150090318011135,0.12900000,0.13000000
21639,150090318012131,0.72300000,0.72000000
21640,150090318012142,0.61800000,0.62000000
21641,150090318012133,0.76300000,0.76000000
21642,150090314021131,0.27800000,0.28000000
21643,150090314022004,0.28500000,0.28000000
21644,150090315031005,0.28600000,0.29000000
21645,150090314052002,0.32000000,0.32000000
21646,150090320002007,0.09700000,0.10000000
21647,150090315023021,0.68100000,0.68000000
21648,150090315023061,0.34600000,0.35000000
21649,150090315031015,0.33800000,0.34000000
21650,150090314041011,0.32800000,0.33000000
21651,150090309013015,0.47800000,0.48000000
21652,150090309012003,0.42500000,0.42000000
21653,150090310001022,0.30000000,0.30000000
21654,150090310004004,0.45400000,0.45000000
21655,150090309013002,0.44500000,0.44000000
21656,150090309034004,0.26600000,0.27000000
21657,150090309032002,0.44000000,0.44000000
21658,150090309032001,0.43100000,0.43000000
21659,150090310003006,0.40700000,0.41000000
21660,150090309011004,0.36400000,0.36000000
21661,150090310002001,0.50800000,0.51000000
21662,150090309033010,0.42200000,0.42000000
21663,150090318011086,0.21300000,0.21000000
21664,150090318011084,0.11600000,0.12000000
21665,150090307092015,0.43600000,0.44000000
21666,150090307093006,0.36600000,0.37000000
21667,150090307092009,0.24800000,0.25000000
21668,150090307074003,0.37300000,0.37000000
21669,150090320001063,0.07000000,0.07000000
21670,150090307071003,0.33600000,0.34000000
21671,150090307102000,0.42300000,0.42000000
21672,150090307092001,0.33200000,0.33000000
21673,150090307074006,0.28900000,0.29000000
21674,150090320001003,0.09700000,0.10000000
21675,150090320001000,0.11600000,0.12000000
21676,150090307101005,0.44000000,0.44000000
21677,150090303011085,0.23400000,0.23000000
21678,150090303011021,0.05900000,0.06000000
21679,150090304031010,0.58700000,0.59000000
21680,150090304031023,0.32600000,0.33000000
21681,150090304032012,0.24100000,0.24000000
21682,150090304041046,0.12500000,0.12000000
21683,150090305012019,0.07000000,0.07000000
21684,150090304041017,0.20000000,0.20000000
21685,150090304041023,0.04800000,0.05000000
21686,150090305011029,0.05600000,0.06000000
21687,150090305011015,0.11100000,0.11000000
21688,150090304021072,0.19200000,0.19000000
21689,150090304023008,0.42800000,0.43000000
21690,150090304024011,0.26300000,0.26000000
21691,150090304024001,0.30500000,0.30000000
21692,150090301002023,0.27300000,0.27000000
21693,150090301001090,0.40300000,0.40000000
21694,150090301001052,0.50800000,0.51000000
21695,150090301001138,0.09500000,0.10000000
21696,150090301001002,0.51000000,0.51000000
21697,150090301001003,0.34800000,0.35000000
21698,150090301001023,0.23700000,0.24000000
21699,150090315032145,0.12800000,0.13000000
21700,150090317002116,0.17400000,0.17000000
21701,150090317001034,0.15000000,0.15000000
21702,150090317002115,0.21500000,0.22000000
21703,150090317001031,0.12000000,0.12000000
21704,150090317005002,0.25300000,0.25000000
21705,150090317002122,0.18000000,0.18000000
21706,150090317004003,0.11400000,0.11000000
21707,150090317005001,0.29900000,0.30000000
21708,150090317005013,0.16800000,0.17000000
21709,150090314021110,0.09500000,0.10000000
21710,150090314021134,0.10100000,0.10000000
21711,150090314054003,0.32600000,0.33000000
21712,150090320002099,0.12300000,0.12000000
21713,150090314051073,0.15800000,0.16000000
21714,150090320002088,0.14600000,0.15000000
21715,150090314051083,0.23600000,0.24000000
21716,150090314051071,0.15200000,0.15000000
21717,150090314042017,0.29300000,0.29000000
21718,150090318011145,0.17500000,0.18000000
21719,150090318011238,0.20500000,0.20000000
21720,150090318011167,0.14400000,0.14000000
21721,150090302011014,0.26900000,0.27000000
21722,150090302011047,0.71900000,0.72000000
21723,150090302011035,0.57400000,0.57000000
21724,150090302022011,0.28700000,0.29000000
21725,150090302025016,0.30900000,0.31000000
21726,150090302023023,0.32500000,0.32000000
21727,150090315023036,0.35400000,0.35000000
21728,150090315032058,0.10300000,0.10000000
21729,150090315032086,0.09900000,0.10000000
21730,150090315032164,0.11000000,0.11000000
21731,150090315032142,0.11700000,0.12000000
21732,150090316012033,0.36900000,0.37000000
21733,150090316012040,0.34900000,0.35000000
21734,150090316012052,0.35100000,0.35000000
21735,150090316011268,0.38000000,0.38000000
21736,150090316011267,0.37800000,0.38000000
21737,150090316011264,0.38000000,0.38000000
21738,150090316012025,0.38100000,0.38000000
21739,150090316011249,0.26700000,0.27000000
21740,150090316011251,0.33900000,0.34000000
21741,150090316012028,0.38700000,0.39000000
21742,150090316012020,0.38000000,0.38000000
21743,150090301001079,0.54000000,0.54000000
21744,150090301001124,0.10100000,0.10000000
21745,150090301002016,0.15900000,0.16000000
21746,150090301001038,0.49700000,0.50000000
21747,150090301001098,0.68000000,0.68000000
21748,150090301001085,0.74900000,0.75000000
21749,150090301001104,0.67500000,0.68000000
21750,150090301001074,0.46900000,0.47000000
21751,150090301001035,0.23900000,0.24000000
21752,150090314042014,0.10800000,0.11000000
21753,150090320002046,0.14100000,0.14000000
21754,150090315022077,0.09700000,0.10000000
21755,150090315022063,0.14100000,0.14000000
21756,150090318012046,0.27100000,0.27000000
21757,150090318012065,0.27800000,0.28000000
21758,150090301001071,0.35700000,0.36000000
21759,150090311012002,0.41800000,0.42000000
21760,150090311033001,0.21600000,0.22000000
21761,150090311022004,0.49300000,0.49000000
21762,150090311022002,0.47500000,0.48000000
21763,150090311023003,0.48000000,0.48000000
21764,150090319004006,0.50900000,0.51000000
21765,150090311033014,0.37000000,0.37000000
21766,150090311034001,0.39900000,0.40000000
21767,150090319003003,0.51600000,0.52000000
21768,150090311033015,0.41300000,0.41000000
21769,150090319002007,0.42100000,0.42000000
21770,150090319002033,0.36400000,0.36000000
21771,150090319002042,0.39200000,0.39000000
21772,150090311014008,0.15600000,0.16000000
21773,150090311033011,0.33000000,0.33000000
21774,150090315031052,0.54800000,0.55000000
21775,150090315022053,0.07600000,0.08000000
21776,150090315032177,0.05200000,0.05000000
21777,150090315032189,0.15200000,0.15000000
21778,150090314021089,0.06000000,0.06000000
21779,150090314021102,0.30100000,0.30000000
21780,150090314021098,0.17700000,0.18000000
21781,150090314021097,0.12600000,0.13000000
21782,150090314021088,0.07600000,0.08000000
21783,150090314021106,0.09500000,0.10000000
21784,150090314021138,0.12700000,0.13000000
21785,150090303013004,0.29200000,0.29000000
21786,150090303012030,0.47100000,0.47000000
21787,150090303012033,0.36200000,0.36000000
21788,150090303031016,0.41800000,0.42000000
21789,150090303031006,0.12700000,0.13000000
21790,150090303031011,0.35600000,0.36000000
21791,150090303012027,0.09500000,0.10000000
21792,150090303011086,0.35300000,0.35000000
21793,150090303012031,0.13200000,0.13000000
21794,150090304022000,0.32300000,0.32000000
21795,150090304041001,0.07000000,0.07000000
21796,150090305012023,0.12500000,0.12000000
21797,150090305012000,0.25100000,0.25000000
21798,150090319001105,0.08600000,0.09000000
21799,150090319001151,0.08600000,0.09000000
21800,150090319001099,0.17100000,0.17000000
21801,150090319001141,0.17400000,0.17000000
21802,150090319001138,0.13900000,0.14000000
21803,150090319001139,0.21900000,0.22000000
21804,150090319001091,0.13500000,0.14000000
21805,150090319001012,0.12600000,0.13000000
21806,150090318012171,0.10000000,0.10000000
21807,150090318012148,0.12400000,0.12000000
21808,150090318012183,0.08400000,0.08000000
21809,150090318012152,0.11400000,0.11000000
21810,150090318011177,0.13900000,0.14000000
21811,150090318012040,0.22500000,0.22000000
21812,150090318012037,0.28100000,0.28000000
21813,150090318012162,0.19100000,0.19000000
21814,150090318012166,0.13800000,0.14000000
21815,150090318011156,0.12100000,0.12000000
21816,150090318012057,0.24400000,0.24000000
21817,150090318011176,0.14700000,0.15000000
21818,150090318011125,0.20800000,0.21000000
21819,150090318011193,0.10000000,0.10000000
21820,150090303012016,0.36500000,0.36000000
21821,150090303032014,0.27000000,0.27000000
21822,150090303012004,0.35900000,0.36000000
21823,150090303031008,0.13800000,0.14000000
21824,150090303011092,0.16600000,0.17000000
21825,150090303031013,0.31800000,0.32000000
21826,150090303014004,0.15500000,0.16000000
21827,150090304041011,0.28500000,0.28000000
21828,150090305011057,0.24300000,0.24000000
21829,150090304021006,0.09400000,0.09000000
21830,150090303031007,0.12400000,0.12000000
21831,150090303033007,0.27700000,0.28000000
21832,150090303014001,0.11600000,0.12000000
21833,150090303014025,0.17200000,0.17000000
21834,150090303014011,0.16900000,0.17000000
21835,150090304031021,0.57800000,0.58000000
21836,150090304021067,0.20500000,0.20000000
21837,150090304042005,0.34500000,0.34000000
21838,150090304021044,0.11400000,0.11000000
21839,150090304021043,0.05300000,0.05000000
21840,150090304021039,0.08800000,0.09000000
21841,150090304021029,0.04800000,0.05000000
21842,150090304031024,0.29300000,0.29000000
21843,150090319002019,0.51300000,0.51000000
21844,150090319004010,0.51900000,0.52000000
21845,150090319004002,0.52800000,0.53000000
21846,150090319002003,0.38900000,0.39000000
21847,150090319002026,0.39800000,0.40000000
21848,150090315023072,0.20100000,0.20000000
21849,150090315023032,0.42200000,0.42000000
21850,150090315023017,0.16100000,0.16000000
21851,150090314051014,0.16300000,0.16000000
21852,150090314043003,0.25500000,0.26000000
21853,150090314022008,0.29500000,0.30000000
21854,150090318011216,0.10800000,0.11000000
21855,150090318011134,0.17200000,0.17000000
21856,150090318011173,0.14100000,0.14000000
21857,150090318011164,0.13600000,0.14000000
21858,150090318012066,0.16600000,0.17000000
21859,150090318012138,0.16900000,0.17000000
21860,150090318011213,0.11100000,0.11000000
21861,150090318011243,0.09700000,0.10000000
21862,150090318011001,0.08400000,0.08000000
21863,150090318011000,0.08400000,0.08000000
21864,150090318011329,0.08400000,0.08000000
21865,150090318011067,0.11400000,0.11000000
21866,150090318011220,0.11600000,0.12000000
21867,150090318011090,0.10900000,0.11000000
21868,150090314051027,0.13400000,0.13000000
21869,150090314021059,0.08800000,0.09000000
21870,150090314021017,0.28600000,0.29000000
21871,150090314021025,0.37000000,0.37000000
21872,150090314021081,0.09300000,0.09000000
21873,150090314021067,0.13600000,0.14000000
21874,150090314021115,0.32200000,0.32000000
21875,150090314021011,0.14100000,0.14000000
21876,150090318011042,0.10700000,0.11000000
21877,150090318011234,0.11600000,0.12000000
21878,150090318011219,0.17600000,0.18000000
21879,150090318011207,0.06600000,0.07000000
21880,150090318011143,0.15500000,0.16000000
21881,150090318012146,0.14400000,0.14000000
21882,150090318012010,0.08700000,0.09000000
21883,150090318012179,0.15200000,0.15000000
21884,150090318012149,0.13500000,0.14000000
21885,150090318012154,0.12000000,0.12000000
21886,150090303012028,0.22100000,0.22000000
21887,150090303031012,0.42400000,0.42000000
21888,150090303032008,0.27900000,0.28000000
21889,150090303014007,0.12000000,0.12000000
21890,150090315023066,0.31400000,0.31000000
21891,150090315012016,0.28600000,0.29000000
21892,150090315012019,0.36500000,0.36000000
21893,150090315011001,0.39100000,0.39000000
21894,150090315023097,0.24300000,0.24000000
21895,150090320002037,0.13500000,0.14000000
21896,150090317002011,0.10800000,0.11000000
21897,150090317002044,0.13900000,0.14000000
21898,150090317003012,0.31300000,0.31000000
21899,150090317005011,0.31300000,0.31000000
21900,150090317004007,0.31600000,0.32000000
21901,150090317004008,0.30800000,0.31000000
21902,150090317003004,0.03300000,0.03000000
21903,150090317002029,0.39200000,0.39000000
21904,150090317003014,0.33500000,0.34000000
21905,150090317001012,0.45500000,0.46000000
21906,150090317002061,0.17000000,0.17000000
21907,150090317001002,0.27000000,0.27000000
21908,150090315023082,0.15000000,0.15000000
21909,150090315023040,0.23700000,0.24000000
21910,150090314042004,0.30300000,0.30000000
21911,150090315022017,0.19000000,0.19000000
21912,150090315022027,0.19800000,0.20000000
21913,150090315032037,0.07900000,0.08000000
21914,150090315032053,0.07700000,0.08000000
21915,150090315032006,0.17800000,0.18000000
21916,150090315032137,0.09000000,0.09000000
21917,150090320002132,0.08800000,0.09000000
21918,150090320002079,0.14300000,0.14000000
21919,150090315032184,0.06100000,0.06000000
21920,150090318012005,0.08400000,0.08000000
21921,150090318011182,0.11600000,0.12000000
21922,150090318011180,0.10200000,0.10000000
21923,150090318012006,0.13400000,0.13000000
21924,150090318012150,0.09800000,0.10000000
21925,150090318012156,0.10200000,0.10000000
21926,150090318012172,0.10300000,0.10000000
21927,150090318011124,0.11600000,0.12000000
21928,150090307071014,0.34000000,0.34000000
21929,150090307093001,0.38800000,0.39000000
21930,150090307101015,0.37900000,0.38000000
21931,150090307093000,0.35100000,0.35000000
21932,150090307074007,0.27100000,0.27000000
21933,150090307074000,0.28800000,0.29000000
21934,150090303011008,0.09900000,0.10000000
21935,150090303011022,0.05600000,0.06000000
21936,150090303011009,0.08100000,0.08000000
21937,150090303011015,0.06000000,0.06000000
21938,150090303031001,0.10600000,0.11000000
21939,150099800001002,0.01400000,0.03000000
21940,150090303011083,0.19600000,0.20000000
21941,150090304021036,0.31200000,0.31000000
21942,150090304031002,0.39400000,0.39000000
21943,150090304021056,0.26700000,0.27000000
21944,150090305012012,0.11300000,0.11000000
21945,150090304043000,0.14300000,0.14000000
21946,150090304032000,0.46900000,0.47000000
21947,150090319001111,0.08900000,0.09000000
21948,150090319001104,0.10400000,0.10000000
21949,150090319001101,0.14600000,0.15000000
21950,150090319001103,0.09300000,0.09000000
21951,150090319001109,0.14700000,0.15000000
21952,150090319001108,0.17500000,0.18000000
21953,150090319001096,0.08200000,0.08000000
21954,150090319001073,0.05900000,0.06000000
21955,150090319001036,0.04900000,0.05000000
21956,150090301002001,0.71000000,0.71000000
21957,150090301001031,0.69600000,0.70000000
21958,150090301001143,0.05800000,0.06000000
21959,150090301002002,0.72400000,0.72000000
21960,150090311014003,0.21300000,0.21000000
21961,150090311021006,0.45000000,0.45000000
21962,150090311032008,0.42500000,0.42000000
21963,150090311032006,0.44300000,0.44000000
21964,150090319002041,0.52200000,0.52000000
21965,150090311034008,0.34200000,0.34000000
21966,150090311032003,0.49700000,0.50000000
21967,150090319003009,0.51300000,0.51000000
21968,150090311032002,0.50600000,0.51000000
21969,150090319004001,0.52800000,0.53000000
21970,150090316011099,0.15400000,0.15000000
21971,150090316011131,0.30200000,0.30000000
21972,150090316011109,0.12100000,0.12000000
21973,150090316011186,0.43300000,0.43000000
21974,150090316011006,0.13600000,0.14000000
21975,150090316011212,0.13100000,0.13000000
21976,150090316011111,0.13200000,0.13000000
21977,150090316011184,0.21100000,0.21000000
21978,150090316011014,0.31200000,0.31000000
21979,150090316011147,0.13300000,0.13000000
21980,150090316011089,0.14300000,0.14000000
21981,150090318011195,0.13600000,0.14000000
21982,150090318011228,0.14500000,0.14000000
21983,150090318011081,0.10400000,0.10000000
21984,150090318011073,0.20900000,0.21000000
21985,150090317002135,0.10800000,0.11000000
21986,150090317002046,0.13400000,0.13000000
21987,150090317002073,0.35000000,0.35000000
21988,150090317002066,0.30100000,0.30000000
21989,150090317002075,0.26800000,0.27000000
21990,150090317002049,0.24600000,0.25000000
21991,150090317002074,0.26800000,0.27000000
21992,150090317004002,0.11000000,0.11000000
21993,150090317002026,0.45200000,0.45000000
21994,150090320002045,0.10600000,0.11000000
21995,150090314041016,0.23800000,0.24000000
21996,150090314021042,0.13800000,0.14000000
21997,150090320002094,0.12600000,0.13000000
21998,150090320002052,0.16500000,0.16000000
21999,150090314021024,0.50100000,0.50000000
22000,150090315022062,0.22900000,0.23000000
22001,150090315012011,0.27700000,0.28000000
22002,150090315022047,0.21800000,0.22000000
22003,150090303011023,0.07200000,0.07000000
22004,150090303011018,0.06900000,0.07000000
22005,150090303011064,0.07300000,0.07000000
22006,150090303032001,0.11000000,0.11000000
22007,150090303014018,0.57700000,0.58000000
22008,150090303011072,0.28200000,0.28000000
22009,150090303011036,0.09400000,0.09000000
22010,150090303011027,0.15800000,0.16000000
22011,150090304043015,0.39300000,0.39000000
22012,150090304021049,0.36700000,0.37000000
22013,150090304043003,0.31800000,0.32000000
22014,150090304043007,0.42600000,0.43000000
22015,150090304032008,0.33200000,0.33000000
22016,150090305011033,0.09900000,0.10000000
22017,150090305011048,0.05400000,0.05000000
22018,150090305012007,0.03100000,0.03000000
22019,150090304021037,0.38600000,0.39000000
22020,150090305011056,0.26900000,0.27000000
22021,150090304042006,0.37800000,0.38000000
22022,150090304021009,0.09300000,0.09000000
22023,150090304021069,0.30500000,0.30000000
22024,150090301001120,0.10800000,0.11000000
22025,150090301001148,0.74600000,0.75000000
22026,150090311012001,0.37500000,0.38000000
22027,150090311013008,0.45000000,0.45000000
22028,150090311013007,0.44600000,0.45000000
22029,150090311022006,0.51800000,0.52000000
22030,150090311022009,0.51700000,0.52000000
22031,150090311023005,0.42700000,0.43000000
22032,150090311032009,0.42100000,0.42000000
22033,150090319004013,0.51900000,0.52000000
22034,150090319004007,0.47300000,0.47000000
22035,150090319004005,0.51300000,0.51000000
22036,150090319003005,0.51600000,0.52000000
22037,150090319002005,0.06800000,0.07000000
22038,150090319002028,0.34300000,0.34000000
22039,150090314021139,0.47800000,0.48000000
22040,150090315031058,0.09100000,0.09000000
22041,150090314021013,0.10700000,0.11000000
22042,150090314021016,0.16200000,0.16000000
22043,150090314021036,0.18400000,0.18000000
22044,150090314021147,0.13500000,0.14000000
22045,150090315023069,0.43900000,0.44000000
22046,150090315023067,0.31400000,0.31000000
22047,150090315012027,0.32600000,0.33000000
22048,150090315012028,0.32000000,0.32000000
22049,150090320002078,0.16600000,0.17000000
22050,150090314021073,0.11400000,0.11000000
22051,150090315032098,0.11400000,0.11000000
22052,150090315032039,0.06900000,0.07000000
22053,150090315032072,0.09300000,0.09000000
22054,150090315032066,0.07000000,0.07000000
22055,150090315032056,0.07700000,0.08000000
22056,150090302011065,0.36300000,0.36000000
22057,150090302011012,0.33400000,0.33000000
22058,150090302025008,0.40600000,0.41000000
22059,150090302021005,0.34200000,0.34000000
22060,150090302011013,0.38100000,0.38000000
22061,150090302011005,0.32600000,0.33000000
22062,150090302012005,0.43400000,0.43000000
22063,150090302022018,0.35500000,0.36000000
22064,150090302011038,0.39500000,0.40000000
22065,150090302025009,0.38300000,0.38000000
22066,150090302025004,0.22700000,0.23000000
22067,150090302022002,0.46900000,0.47000000
22068,150090302022007,0.30000000,0.30000000
22069,150090314051009,0.18800000,0.19000000
22070,150090314051004,0.26400000,0.26000000
22071,150090314051093,0.30700000,0.31000000
22072,150090314043007,0.27900000,0.28000000
22073,150090315023060,0.38800000,0.39000000
22074,150090315032054,0.08400000,0.08000000
22075,150090315022044,0.20100000,0.20000000
22076,150090315022074,0.10700000,0.11000000
22077,150090315022071,0.09600000,0.10000000
22078,150090315022025,0.13200000,0.13000000
22079,150090320002059,0.14300000,0.14000000
22080,150090320002035,0.16400000,0.16000000
22081,150090320002014,0.12200000,0.12000000
22082,150090320002120,0.16600000,0.17000000
22083,150090315023018,0.30500000,0.30000000
22084,150090315023108,0.48000000,0.48000000
22085,150090318012126,0.61700000,0.62000000
22086,150090318012127,0.76100000,0.76000000
22087,150090318012132,0.72800000,0.73000000
22088,150090318012141,0.57900000,0.58000000
22089,150090318011202,0.09700000,0.10000000
22090,150090318011206,0.05900000,0.06000000
22091,150090318012164,0.21300000,0.21000000
22092,150090318012081,0.48800000,0.49000000
22093,150090318011035,0.10900000,0.11000000
22094,150090318011002,0.08500000,0.08000000
22095,150090318011024,0.09200000,0.09000000
22096,150090318011179,0.11000000,0.11000000
22097,150090318012044,0.21500000,0.22000000
22098,150090318011113,0.11000000,0.11000000
22099,150090311033012,0.34700000,0.35000000
22100,150090311033009,0.20300000,0.20000000
22101,150090320001055,0.04700000,0.05000000
22102,150090320001056,0.05200000,0.05000000
22103,150090320001002,0.05600000,0.06000000
22104,150090320001044,0.08500000,0.08000000
22105,150090320001018,0.06400000,0.06000000
22106,150090320001022,0.12400000,0.12000000
22107,150090307062007,0.21600000,0.22000000
22108,150090307051116,0.09000000,0.09000000
22109,150090320001006,0.14000000,0.14000000
22110,150090320001008,0.08800000,0.09000000
22111,150090320001010,0.06600000,0.07000000
